script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Must Post,81,9,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.","Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,10,10,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,Just Women's Sports,Angel Reese Posts Historic Double-Double in Dream vs Sky Victory,2026-06-10T15:59:49+00:00,6.5,https://justwomenssports.com/reads/dream-vs-sky-angel-reese-double-double-atlanta-dream-chicago-sky-wnba-commissioners-cup-score/,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: Angel Reese Posts Historic Double-Double in Dream vs Sky Victory,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Angel Reese Posts Historic Double-Double in Dream vs Sky Victory What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Angel Reese,wnba::angel reese,1,17,Primary,No,No,No,"Basketball, News, WNBA, 2026 WNBA Commissioner's Cup, 2026 WNBA season, Angel Reese, Atlanta Dream, Chicago Sky, Skylar Diggins","Angel Reese dominated in her return to Chicago, posting 17 points and 17 rebounds to propel the Atlanta Dream past the Chicago Sky. The post Angel Reese Posts Historic Double-Double in Dream vs Sky Victory appeared first on Just Women's Sports ."
v11_final,Skip Duplicate,79,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Another stronger version of this topic already exists.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,10,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,Athlon Sports,Angel Reese Sets WNBA Record with 957 Rebounds in Historic Game Against Sky,2026-06-10T15:21:45+00:00,7.2,https://sports.yahoo.com/articles/angel-reese-sets-wnba-record-152145990.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: Angel Reese Sets WNBA Record with 957 Rebounds in Historic Game Against Sky,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Angel Reese Sets WNBA Record with 957 Rebounds in Historic Game Against Sky What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Angel Reese,wnba::angel reese,2,17,Duplicate / alternate angle,Yes,No,No,"Angel Reese WNBA, Atlanta Dream, Angel Reese, WNBA","The WNBA announced another historic milestone for Angel Reese after her dominant 17-point, 17-rebound performance against the Chicago Sky."
v11_final,Must Post,78,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.",Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,12,35,14,5,12,0,Daily News,Daily news,WNBA,Record / Milestone,The Athletic,"Trump has not extended White House invitation to 2025 WNBA champion Las Vegas Aces, team says",2026-06-10T18:46:07+00:00,3.8,https://sports.yahoo.com/articles/trump-not-extended-white-house-184607508.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,"Milestone watch: Trump has not extended White House invitation to 2025 WNBA champion Las Vegas Aces, team says",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"Trump has not extended White House invitation to 2025 WNBA champion Las Vegas Aces, team says What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Las Vegas Aces,wnba::las vegas aces,1,6,Primary,No,No,No,"Athletic - Women's Basketball, The Athletic","It’s been nearly eight months since the Las Vegas Aces were crowned WNBA champions for the third time in four seasons. They still have not received an invitation to the White House, a team spokesperson confirmed to The Athletic. President Donald J. Trump has yet to host a WNBA or NBA championship team during his terms, and this will be the first time the Aces have not made a White House visit after winning a title. USA Today was first to report the news. The Athletic reached out to the White Hou"
v11_final,Skip Duplicate,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Another stronger version of this topic already exists.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,LSU Tigers Wire,Former LSU basketball star Angel Reese makes WNBA history,2026-06-10T18:53:39+00:00,3.7,https://sports.yahoo.com/articles/former-lsu-basketball-star-angel-185339938.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: Former LSU basketball star Angel Reese makes WNBA history,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Former LSU basketball star Angel Reese makes WNBA history What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Angel Reese,wnba::angel reese,3,17,Duplicate / alternate angle,Yes,No,No,"college, sports","Former LSU women's basketball forward Angel Reese made history this week, setting a rebound record in the WNBA."
v11_final,Skip Duplicate,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Another stronger version of this topic already exists.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,NEWSWEEK,Angel Reese downplays historic feat after Dream defeat Sky,2026-06-10T14:44:03+00:00,7.8,https://sports.yahoo.com/articles/angel-reese-downplays-historic-feat-144403427.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: Angel Reese downplays historic feat after Dream defeat Sky,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Angel Reese downplays historic feat after Dream defeat Sky What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Angel Reese,wnba::angel reese,4,17,Duplicate / alternate angle,Yes,No,No,Sports,Angel Reese continues to rack up impressive stats and is passing NBA stars in basketball history with her numbers.
v11_final,Skip Duplicate,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Another stronger version of this topic already exists.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,EssentiallySports,“Just Another Basketball Game”: Angel Reese Speaks Candidly After Outdoing 2 NBA Legends in Historic 40-Year Feat,2026-06-10T11:45:41+00:00,10.8,https://sports.yahoo.com/articles/just-another-basketball-game-angel-114541750.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: “Just Another Basketball Game”: Angel Reese Speaks Candidly After Outdoing 2 NBA Legends in Historic 40-Year Feat,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,“Just Another Basketball Game”: Angel Reese Speaks Candidly After Outdoing 2 NBA Legends in Historic 40-Year Feat What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Angel Reese,wnba::angel reese,5,17,Duplicate / alternate angle,Yes,No,No,sports,"Facing the ghosts from your past can often be challenging. But if Angel Reese felt any of that when the Atlanta Dream locked horns with the Chicago Sky, she certainly wasn’t showing it."
v11_final,Maybe Post,74,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.","Record or milestone. Recent under 72 hours. Strong secondary sport: Golf / LPGA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",7,35,10,10,12,0,Star Watch,Star-driven engagement,Golf / LPGA,Record / Milestone,Yahoo Sports,Nelly Korda continues her historic march with 2026 U.S. Women's Open title,2026-06-08T03:28:00+00:00,67.1,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNclBwRHVsTER2cDlORWxGZmhiY1JoVU1oU1IzRGFsS1ROamZvSDlKcG8xOWEzRjFMOWNUU29IeFI1dUZISHZPWFpidzdWS2g2Y1d3MHZsVWZqQUFYZGRvb2ZHZkVVSkZkQkVZNmoyOTJWUTFFSkJucWFwMHNHVURvY1psaVhWOFFTNEhv?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Nelly Korda continues her historic march with 2026 U.S. Women's Open title,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Nelly Korda continues her historic march with 2026 U.S. Women's Open title What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,Nelly Korda,golf::us_womens_open,1,70,Primary,No,No,No,,Nelly Korda continues her historic march with 2026 U.S. Women's Open title Yahoo Sports
v11_final,Maybe Post,74,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,"Strong candidate, but not mandatory.","Expansion story. Fresh under 12 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,30,14,8,10,0,Growth of the Game,Star-driven engagement,WNBA,League Expansion,Just Women's Sports,"A’ja Wilson, Dawn Staley Top 2026 TIME 100 Most Influential People in Sports List",2026-06-10T15:35:46+00:00,6.9,https://justwomenssports.com/reads/time-100-most-influential-people-sports-list-womens-athletes-dawn-staley-aja-wilson-2026/,Map/expansion carousel,Another market is betting big on women's sports.,"Expansion watch: A’ja Wilson, Dawn Staley Top 2026 TIME 100 Most Influential People in Sports List",Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"A’ja Wilson, Dawn Staley Top 2026 TIME 100 Most Influential People in Sports List More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,A'Ja Wilson,wnba::aja_wilson,1,12,Primary,No,No,No,"Awards, News, Sports Business, 2026 Winter Olympics, A'ja Wilson, dawn-staley, Michele Kang, TIME 100 Most Influential People in Sports, TIME100","WNBA stars and Winter Olympics icons headline the inaugural TIME 100 Most Influential People in Sports list's women's sports honorees. The post A’ja Wilson, Dawn Staley Top 2026 TIME 100 Most Influential People in Sports List appeared first on Just Women's Sports ."
v11_final,Maybe Post,73,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 12 hours. Core brand sport: NWSL / Women's Soccer. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,12,35,14,2,10,0,Daily News,Daily news,NWSL / Women's Soccer,Record / Milestone,Equalizer Soccer,Gotham FC announces first-ever ‘dedicated’ training facility,2026-06-10T18:38:41+00:00,3.9,https://news.google.com/rss/articles/CBMiogFBVV95cUxPRTAyUG93UzNGVDZWWFVzcmhFUXBKQ3NhZF9aQUJYNHB0cklZQ2hvVzdnSGZweFR1Y1BWSFFQNEF5Qk1abHZZNDBZMDdUZGpTbVF6TVMyS1c3d0ZqSWFMOWktY0p6ajAwem5FQmNQUGphbHJtNDl0MmNVZ0tiS2J1WHBmQ1RWRnUwODN3WVc1NW9lWi1zMFJLYkhaQXktNV9QdVE?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Gotham FC announces first-ever ‘dedicated’ training facility,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Gotham FC announces first-ever ‘dedicated’ training facility What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #NWSL #USWNT #WomensSoccer,Gotham Fc,nwsl / women's soccer::gotham fc,1,5,Primary,No,No,No,,Gotham FC announces first-ever ‘dedicated’ training facility Equalizer Soccer
v11_final,Skip Duplicate,72,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,"Business/growth story. Fresh under 12 hours. Strong secondary sport: Golf / LPGA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,30,10,8,12,0,Growth of the Game,Star-driven engagement,Golf / LPGA,Business / Growth,Yahoo Sports,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera,2026-06-10T19:01:04+00:00,3.5,https://news.google.com/rss/articles/CBMihgFBVV95cUxQc3doQ1dKUHlEdUhoS1paSWxrUTFldEZ6akVCcFhtbkl1M0ZKMnYwLWNLQnZzVFJkcXE5c1dPYjVnSkJFVU0tRzY3UGJpcE1Lb2MxSElINVF0RHE1NDBjTHNKbVZMd1dpQUlGb0JMZWdPcGRieE95YzRTaGVpYWNOSVlKY3FIQQ?oc=5,Data carousel,Women's sports are becoming impossible for the business world to ignore.,The business of women's sports keeps growing: U.S. Women's Open viewership soars for Nelly Korda's win at Riviera,Slide 1: headline stat | Slide 2: what changed | Slide 3: why it matters | Slide 4: what comes next,The business of women's sports is not emerging anymore. It is becoming big business.,This helps show the business momentum behind women's sports.,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera The growth of women's sports keeps getting harder to ignore.,Use a clean data carousel with bold numbers and simple context.,#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,Nelly Korda,golf::us_womens_open,2,70,Duplicate / alternate angle,No,No,No,,U.S. Women's Open viewership soars for Nelly Korda's win at Riviera Yahoo Sports
