event_id,league_label,matchup,game_state,winner,final_score,performer_rank,player_name,team,statline,source
401856984,WNBA,Toronto Tempo at Washington Mystics,Final,Washington Mystics,Toronto Tempo 85 - Washington Mystics 86,1,Marina Mabrey,Toronto Tempo,"PTS 27, REB 1, AST 3, STL 1, FG 9-15",WNBA
401856985,WNBA,Golden State Valkyries at Seattle Storm,Final,Golden State Valkyries,Golden State Valkyries 76 - Seattle Storm 72,1,Natisha Hiedeman,Seattle Storm,"PTS 26, REB 4, AST 5, STL 2, BLK 1",WNBA
401856986,WNBA,Indiana Fever at Connecticut Sun,Final,Indiana Fever,Indiana Fever 85 - Connecticut Sun 75,1,Caitlin Clark,Indiana Fever,"PTS 25, REB 3, AST 5, BLK 1, FG 10-17",WNBA
401856987,WNBA,Minnesota Lynx at Las Vegas Aces,Final,Las Vegas Aces,Minnesota Lynx 97 - Las Vegas Aces 100,1,A'ja Wilson,Las Vegas Aces,"PTS 24, REB 10, AST 1, STL 2, BLK 3",WNBA
401856988,WNBA,Dallas Wings at Portland Fire,Final,Portland Fire,Dallas Wings 83 - Portland Fire 84,1,Azzi Fudd,Dallas Wings,"PTS 18, REB 4, AST 3, STL 2, BLK 2",WNBA
401856984,WNBA,Toronto Tempo at Washington Mystics,Final,Washington Mystics,Toronto Tempo 85 - Washington Mystics 86,2,Shakira Austin,Washington Mystics,"PTS 12, REB 11, AST 3, BLK 2, FG 3-6",WNBA
401856985,WNBA,Golden State Valkyries at Seattle Storm,Final,Golden State Valkyries,Golden State Valkyries 76 - Seattle Storm 72,2,Veronica Burton,Golden State Valkyries,"PTS 11, REB 5, AST 8, STL 2, BLK 1",WNBA
401856986,WNBA,Indiana Fever at Connecticut Sun,Final,Indiana Fever,Indiana Fever 85 - Connecticut Sun 75,2,Aliyah Boston,Indiana Fever,"PTS 13, REB 11, AST 5, STL 1, FG 5-13",WNBA
401856987,WNBA,Minnesota Lynx at Las Vegas Aces,Final,Las Vegas Aces,Minnesota Lynx 97 - Las Vegas Aces 100,2,Natasha Howard,Minnesota Lynx,"PTS 22, REB 9, AST 2, STL 4, BLK 1",WNBA
401856988,WNBA,Dallas Wings at Portland Fire,Final,Portland Fire,Dallas Wings 83 - Portland Fire 84,2,Jessica Shepard,Dallas Wings,"PTS 13, REB 14, AST 2, STL 1, FG 5-10",WNBA
401856984,WNBA,Toronto Tempo at Washington Mystics,Final,Washington Mystics,Toronto Tempo 85 - Washington Mystics 86,3,Brittney Sykes,Toronto Tempo,"PTS 20, REB 2, AST 3, STL 1, BLK 1",WNBA
