script_version,rank,editorial_decision,recommended_timing,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,time_sensitive,verification_needed,sensitive,duplicate_status,related_story_count,cluster_rank,cluster_id,primary_entity,content_lane,content_bucket,sport,story_type,source,headline,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,published,age_hours,decision_reason,score_reason,notes
v11_final,1,Must Post,Post ASAP,84,9,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,9,1,wnba::breanna stewart,Breanna Stewart,Star-driven engagement,Tonight / Game Coverage,WNBA,Game Recap / Result,The Athletic,"Liberty clinch spot in Commissioner’s Cup final, contemplate following Knicks’ title path",https://sports.yahoo.com/articles/liberty-clinch-spot-commissioner-cup-011605786.html,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,"Quick recap: Liberty clinch spot in Commissioner’s Cup final, contemplate following Knicks’ title path",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,"Liberty clinch spot in Commissioner’s Cup final, contemplate following Knicks’ title path Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-15T01:16:05+00:00,15.2,"High-score, timely, verified hard-news story.","Championship or major result. Fresh under 24 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,2,Must Post,Post ASAP,81,9,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,7,1,wnba::new york liberty,New York Liberty,Game coverage,Tonight / Game Coverage,WNBA,Game Recap / Result,Just Women's Sports,Jonquel Jones Scores 20 as Liberty Clinches Commissioner’s Cup Berth,https://justwomenssports.com/reads/wnba-commissioners-cup-liberty-vs-mystics-jonquel-jones-results/,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,Quick recap: Jonquel Jones Scores 20 as Liberty Clinches Commissioner’s Cup Berth,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,Jonquel Jones Scores 20 as Liberty Clinches Commissioner’s Cup Berth Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-15T15:06:12+00:00,1.3,"High-score, timely, verified hard-news story.",Championship or major result. Fresh under 6 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,3,Maybe Post,Use when convenient,81,9,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,3,1,wnba::kelsey plum,Kelsey Plum,Star-driven engagement,Star Watch,WNBA,Record / Milestone,Just Women's Sports,"Kelsey Plum, Kahleah Copper Make WNBA History in Historic Overtime Duel",https://justwomenssports.com/reads/sparks-vs-mercury-kelsey-plum-kahleah-copper-wnba-match-player-stats/,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,"Milestone watch: Kelsey Plum, Kahleah Copper Make WNBA History in Historic Overtime Duel",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"Kelsey Plum, Kahleah Copper Make WNBA History in Historic Overtime Duel What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-15T14:56:42+00:00,1.5,Downgraded from Must Post because the daily Must Post cap was reached.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,4,Maybe Post,Post within 2 hours if still fresh,75,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,1,1,tennis::vekic_sweeps_raducanu_queen's_secure_career_wta_500,,Game coverage,Tonight / Game Coverage,Tennis,Game Recap / Result,WTA Tennis,Vekic sweeps by Raducanu at Queen's to secure first career WTA 500 title,https://news.google.com/rss/articles/CBMivwFBVV95cUxPY0hjMkx6SUhqX3lJTGhDZTJMdFl0dEpEYlk3OC02dlYzME5oYXQ5TF9veVZLT0p2OTBtYTR2QlZQYUVFUEdlOHJZZmplTmlhQkVlc0tZQ1l0LWFwUzBEVkpIbXd1MmJqTXAwWFMzRHd5M2ZfTmlIaVRlMkc4SFNEVTVqNFhnTXRFcGlVLXBYZnNTQmZ4UTNjN2t5LUI0VlFIbElFUGFsek4ybWRqYU5pNllmVzBqOEJxcWl3czVKRQ?oc=5,Story post,Here is the quick version of what happened and why it matters.,Quick recap: Vekic sweeps by Raducanu at Queen's to secure first career WTA 500 title,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Tennis fans.",This is timely Tennis coverage with a result fans may want explained quickly.,Vekic sweeps by Raducanu at Queen's to secure first career WTA 500 title Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,2026-06-14T17:14:17+00:00,23.2,"Strong candidate, but not mandatory.",Championship or major result. Fresh under 24 hours. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,5,Maybe Post,Use when convenient,74,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,tennis::mercedes_benz_wta_launch_ever_star_shaped_court,,Daily news,Daily News,Tennis,Record / Milestone,WTA Tennis,"Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin",https://news.google.com/rss/articles/CBMitAFBVV95cUxQWGJjWFAyODY2S2hhWUtCMWdGRUxfWlI1TDdtTEtiWlBqQllYUUlycEZQX1Y4VXI4V0dQLThHRFZjZFBRcEFrM3FkYWdTcXg2OWdteTRLeFZHSnV5SG11NFEyNzdxXzFHZ0txRDJpTGNzZUVuTHV0aFJNRWNxREJhZmF2alA5TXlVb0tKd0ZxLUJzY2JPRzBmdXhCeXZfcVJEMlVRSHJvMDhNOEVmdVJXQWVTZ0Q?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,"Milestone watch: Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,2026-06-15T11:29:44+00:00,5.0,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 12 hours. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,6,Maybe Post,Use when convenient,72,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,track & field::georgia_track_field_secures_2nd_consecutive_ncaa_outdoor,,Daily news,Daily News,Track & Field,Record / Milestone,Just Women's Sports,Georgia Track & Field Secures 2nd Consecutive NCAA Outdoor Championship,https://justwomenssports.com/reads/georgia-track-field-womens-ncaa-outdoor-championship-results/,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Georgia Track & Field Secures 2nd Consecutive NCAA Outdoor Championship,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Georgia Track & Field Secures 2nd Consecutive NCAA Outdoor Championship What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #TrackAndField,2026-06-15T15:40:56+00:00,0.8,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 12 hours. Strong secondary sport: Track & Field. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,7,Save for Weekend,Save for weekend or filler slot,67,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,26,1,pwhl / women's hockey::pwhl,Pwhl,Daily news,Daily News,PWHL / Women's Hockey,Breaking / Transaction,Yahoo Sports,PWHL Draft: 15 Sleeper Picks Not To Ignore In The 2026 PWHL Draft,https://news.google.com/rss/articles/CBMif0FVX3lxTE12bjJBTzIzdktQeThUZWhmelVlenFCYnRKS183X0JpbTlwcm56UzNQQTJnakpsUWFVYVU0aDc3YkJaX0JyTGFNZUh3b0hQWEZhZUpRcmMtVHpDYWt1NTRaWUNWWng3QnBxZFNBQWdHeGtRRG02OTFuOWJadWFEMEU?oc=5,Story post,PWHL Draft: 15 Sleeper Picks Not To Ignore In The 2026 PWHL Draft,PWHL Draft: 15 Sleeper Picks Not To Ignore In The 2026 PWHL Draft,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: PWHL Draft: 15 Sleeper Picks Not To Ignore In The 2026 PWHL Draft,"This is a useful update, but it should be weighed against stronger stories.",PWHL Draft: 15 Sleeper Picks Not To Ignore In The 2026 PWHL Draft What should we cover next?,"Use a simple PWHL / Women's Hockey news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,2026-06-15T12:59:14+00:00,3.5,Useful but not urgent.,Confirmed breaking or transaction story. Fresh under 6 hours. Core brand sport: PWHL / Women's Hockey. Source quality 9/10. Engagement: normal interest. Penalties: no major penalties.,
v11_final,8,Save for Weekend,Save for weekend or filler slot,64,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,4,1,nwsl / women's soccer::gotham fc,Gotham Fc,Daily news,Daily News,NWSL / Women's Soccer,Record / Milestone,Equalizer Soccer,Gotham FC announces first-ever ‘dedicated’ training facility,https://news.google.com/rss/articles/CBMiogFBVV95cUxPRTAyUG93UzNGVDZWWFVzcmhFUXBKQ3NhZF9aQUJYNHB0cklZQ2hvVzdnSGZweFR1Y1BWSFFQNEF5Qk1abHZZNDBZMDdUZGpTbVF6TVMyS1c3d0ZqSWFMOWktY0p6ajAwem5FQmNQUGphbHJtNDl0MmNVZ0tiS2J1WHBmQ1RWRnUwODN3WVc1NW9lWi1zMFJLYkhaQXktNV9QdVE?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Gotham FC announces first-ever ‘dedicated’ training facility,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Gotham FC announces first-ever ‘dedicated’ training facility What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #NWSL #USWNT #WomensSoccer,2026-06-10T18:38:41+00:00,117.8,Useful but not urgent.,Record or milestone. Still usable this week. Core brand sport: NWSL / Women's Soccer. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,9,Save for Weekend,Save for weekend or filler slot,63,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,cricket::india_women's_pakistan_women's_head_head_record_who,,Daily news,Daily News,Cricket,Record / Milestone,Yahoo Sports,"India women's vs Pakistan women's head-to-head record: Who has won more matches in T20Is, ODIs and ICC World Cups?",https://news.google.com/rss/articles/CBMihwFBVV95cUxNTy0zNUJaMUNpMFlWRzNNa3RXdWw1RDl0aXNZT0RMZDBpUk13OEtrc2pnWHdYMl9LS2w0X0dnUGVLaXhGR1psQWJTRmREd1U4R2NsNS1oc1FrOWc4SDRyQUlwNEJxcHozQ0tLRzgwcnVMMlYzaUo3ak1fNmVSZ2dVTy1VaFdOdjQ?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,"Milestone watch: India women's vs Pakistan women's head-to-head record: Who has won more matches in T20Is, ODIs and ICC World Cups?",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"India women's vs Pakistan women's head-to-head record: Who has won more matches in T20Is, ODIs and ICC World Cups? What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #Cricket,2026-06-14T12:02:25+00:00,28.4,Useful but not urgent.,Record or milestone. Recent under 72 hours. Niche growth sport: Cricket. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,10,Save for Weekend,Save for weekend or filler slot,62,7,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,women's sports::arkansas'_sanu_jallow_sets_women's_800m_collegiate_record,,Daily news,Daily News,Women's Sports,Record / Milestone,NCAA.com,Arkansas' Sanu Jallow sets women's 800m collegiate record at 2026 NCAA Championships,https://news.google.com/rss/articles/CBMixwFBVV95cUxPSUxSVW9NVXJqa19wYWlNWGhXb2xXb3FzVG1HcXRSeVluWmpMLTJzdUhNb3lYcWpHZWltcUMyRHdKSjFlMFlWamduYzBUb1pfeGxPU2ljUjF5d0wwaG1RTUpyNUdUcktOaFRnajNOdVlrRzhMeTFYU2FkWGJrc2ZvYzN5UktBVWxHTm1ZUHNUdWdjYmc2TzZ4VWhubWZ0ejVvV2w5WFQ1eVdvbFFzTFBOWWRqRmRlOW5RMy1ZaVVXVUVqR2F6c0I4?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Arkansas' Sanu Jallow sets women's 800m collegiate record at 2026 NCAA Championships,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Arkansas' Sanu Jallow sets women's 800m collegiate record at 2026 NCAA Championships What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews,2026-06-14T02:40:10+00:00,37.8,Useful but not urgent.,Record or milestone. Recent under 72 hours. General women's sports fit. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,
