script_version,rank,editorial_decision,recommended_timing,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,time_sensitive,verification_needed,sensitive,duplicate_status,related_story_count,cluster_rank,cluster_id,primary_entity,content_lane,content_bucket,sport,story_type,source,headline,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,published,age_hours,decision_reason,score_reason,notes
v11_final,1,Must Post,Post ASAP,84,9,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,3,1,wnba::breanna stewart,Breanna Stewart,Star-driven engagement,Tonight / Game Coverage,WNBA,Game Recap / Result,The Athletic,"Liberty clinch spot in Commissioner’s Cup final, contemplate following Knicks’ title path",https://sports.yahoo.com/articles/liberty-clinch-spot-commissioner-cup-011605786.html,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,"Quick recap: Liberty clinch spot in Commissioner’s Cup final, contemplate following Knicks’ title path",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,"Liberty clinch spot in Commissioner’s Cup final, contemplate following Knicks’ title path Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-15T01:16:05+00:00,21.9,"High-score, timely, verified hard-news story.","Championship or major result. Fresh under 24 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,2,Must Post,Post ASAP,79,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,1,1,tennis::gauff_wins_career_wta_1000_title_ends_pegula's,,Game coverage,Tonight / Game Coverage,Tennis,Game Recap / Result,WTA Tennis,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan",https://news.google.com/rss/articles/CBMitwFBVV95cUxPbXUtY0FsX1VUd3JSQUFoTV9oQm1UX3RjMFdwREVZaVdsb2lVUmZWSmc1VmMwVm5XMU5MU3FWbm5xU2lEbDYzN09STDJyYmdzejhPR2cySW9GcHJqMF80QklwcHVRUXltUVBEZUFlem9LR1kxYmVFZWRvS2JjTHA3SnhQTlcyMWtCbnNNUW1qYmNmVEtheG5Ma0VpbndhZlQxOHJRdS1DQ3ppSy12OElNeTV2bE9BODA?oc=5,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,"Quick recap: Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Tennis fans.",This is timely Tennis coverage with a result fans may want explained quickly.,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,2026-06-15T13:32:28+00:00,9.6,"High-score, timely, verified hard-news story.",Championship or major result. Fresh under 12 hours. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,3,Maybe Post,Post within 2 hours if still fresh,78,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,8,1,wnba::new york liberty,New York Liberty,Game coverage,Tonight / Game Coverage,WNBA,Game Recap / Result,Just Women's Sports,Jonquel Jones Scores 20 as Liberty Clinches Commissioner’s Cup Berth,https://justwomenssports.com/reads/wnba-commissioners-cup-liberty-vs-mystics-jonquel-jones-results/,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,Quick recap: Jonquel Jones Scores 20 as Liberty Clinches Commissioner’s Cup Berth,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,Jonquel Jones Scores 20 as Liberty Clinches Commissioner’s Cup Berth Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-15T15:06:12+00:00,8.1,Downgraded from Must Post because the daily Must Post cap was reached.,Championship or major result. Fresh under 12 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,4,Verify First,Verify first,77,8,6,Other,Yes,Passed: clear women's sports signal.,No,Yes,No,Primary,1,1,wnba::caitlin_clark_records,Caitlin Clark,Star-driven engagement,Star Watch,WNBA,Record / Milestone,Pro Football Network,Angel Reese Makes WNBA History Days After Rival Caitlin Clark Rewrites Record Book,https://sports.yahoo.com/articles/angel-reese-makes-wnba-history-111042579.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: Angel Reese Makes WNBA History Days After Rival Caitlin Clark Rewrites Record Book,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Angel Reese Makes WNBA History Days After Rival Caitlin Clark Rewrites Record Book What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-15T11:10:42+00:00,12.0,Needs stronger confirmation before posting.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,5,Maybe Post,Use when convenient,74,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,tennis::mercedes_benz_wta_launch_ever_star_shaped_court,,Daily news,Daily News,Tennis,Record / Milestone,WTA Tennis,"Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin",https://news.google.com/rss/articles/CBMitAFBVV95cUxQWGJjWFAyODY2S2hhWUtCMWdGRUxfWlI1TDdtTEtiWlBqQllYUUlycEZQX1Y4VXI4V0dQLThHRFZjZFBRcEFrM3FkYWdTcXg2OWdteTRLeFZHSnV5SG11NFEyNzdxXzFHZ0txRDJpTGNzZUVuTHV0aFJNRWNxREJhZmF2alA5TXlVb0tKd0ZxLUJzY2JPRzBmdXhCeXZfcVJEMlVRSHJvMDhNOEVmdVJXQWVTZ0Q?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,"Milestone watch: Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,2026-06-15T11:29:44+00:00,11.7,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 12 hours. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,6,Maybe Post,Use when convenient,73,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,1,1,ncaa women's basketball::geno auriemma,Geno Auriemma,Star-driven engagement,Star Watch,NCAA Women's Basketball,Breaking / Transaction,Just Women's Sports,Jamelle Elliott Leaves UConn Women’s Basketball Coaching Staff,https://justwomenssports.com/reads/jamelle-elliott-leaves-uconn-womens-basketball-coaching-staff/,Story post,Jamelle Elliott Leaves UConn Women’s Basketball Coaching Staff,Jamelle Elliott Leaves UConn Women’s Basketball Coaching Staff,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Jamelle Elliott Leaves UConn Women’s Basketball Coaching Staff,"This is a useful update, but it should be weighed against stronger stories.",Jamelle Elliott Leaves UConn Women’s Basketball Coaching Staff What should we cover next?,"Use a simple NCAA Women's Basketball news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #NCAAWBB #WomensBasketball,2026-06-15T19:04:43+00:00,4.1,"Strong candidate, but not mandatory.","Confirmed breaking or transaction story. Fresh under 6 hours. Core brand sport: NCAA Women's Basketball. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,7,Maybe Post,Use when convenient,72,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,track & field::georgia_track_field_secures_2nd_consecutive_ncaa_outdoor,,Daily news,Daily News,Track & Field,Record / Milestone,Just Women's Sports,Georgia Track & Field Secures 2nd Consecutive NCAA Outdoor Championship,https://justwomenssports.com/reads/georgia-track-field-womens-ncaa-outdoor-championship-results/,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Georgia Track & Field Secures 2nd Consecutive NCAA Outdoor Championship,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Georgia Track & Field Secures 2nd Consecutive NCAA Outdoor Championship What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #TrackAndField,2026-06-15T15:40:56+00:00,7.5,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 12 hours. Strong secondary sport: Track & Field. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,8,Maybe Post,Post during daytime engagement window,71,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,No,No,No,Primary,33,1,pwhl / women's hockey::pwhl,Pwhl,Growth of the game,Growth of the Game,PWHL / Women's Hockey,League Expansion,Professional Women's Hockey League (PWHL),PWHL COMPLETES PHASE 4 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM SIGNINGS AND SELECTIONS,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQMlYtUlQ5VHNLS01nVll0Z3RMdTI5ZEpTeGVCaEdOMlhMS2ZQNW9CZ2dMZWlIb2Z6WFQtYTdISHVNdklmRVFycm9sTmNPVGF3TEZzNC1HbjY2MXVMWTFkdmdpV1c0Q1RHVjB0QkJsN3E0V0xva09EdzBvVTlTM1FYcVNXZFpGOGt6UVVYVG9lU0pCZUk4eFYtX0pham1LOWs4eDhySHotSWZvWkhiOHJ3R1JmYTB0N2N2Z0ZCWGFzNXNJM1l5V1FNWnVSQTF5QU5WTUVmU0dYZHM1a0FJcGIwNWNpcU5IbmJteFhvQ2xn?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: PWHL COMPLETES PHASE 4 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM SIGNINGS AND SELECTIONS,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"PWHL COMPLETES PHASE 4 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM SIGNINGS AND SELECTIONS More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,2026-06-15T23:03:47+00:00,0.1,"Strong candidate, but not mandatory.",Expansion story. Fresh under 12 hours. Core brand sport: PWHL / Women's Hockey. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,9,Save for Weekend,Save for weekend or filler slot,67,7,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,golf / lpga::juli_inkster_becomes_oldest_make_cut_lpga_tour,,Daily news,Daily News,Golf / LPGA,Record / Milestone,LPGA,Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship,https://news.google.com/rss/articles/CBMivgFBVV95cUxOSUxCNDFjSXlQdW5ySE1MTURQeHJGSkwtaU52YWNQeGQ5R0I3eGFyQWVhV3ptWjVJNkxQQ19nODUzd0tHNzZJZlF0cFF4UGhSMTN4RlNjU25UTm1iN0ptY3hEV2RBbm9mVm0yczdnZ2JsNDc0VVlSSHFlSy1EZVdralluSEUwQk1wUGNtWGsxOS1tX1h2WnlBdVFUVy1WMFRmbjdRSllUVkVGVUZxMHROZlpxOEpsVkhlSEZ3N2RB?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,2026-06-13T18:46:04+00:00,52.4,Useful but not urgent.,Record or milestone. Recent under 72 hours. Strong secondary sport: Golf / LPGA. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,10,Save for Weekend,Post during daytime engagement window,66,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,1,1,ncaa women's basketball::juju watkins,Juju Watkins,Star-driven engagement,Roster / Recruiting,NCAA Women's Basketball,Recruiting / Roster News,CBS Sports,How JuJu Watkins used her GM skills to recruit Saniyah Hall to USC: 'I was in her ear about committing',https://news.google.com/rss/articles/CBMirAFBVV95cUxPNWtBcEhnbzJhNjVnQjktWG9DUW5HcnE2RVVKVG9vd09MMm54b2JNekpIcjc2eXpvMlBLRllha2hJbzVNai1JRzhqQmg0cXhwZEFRNEozTzhPRnVoMy1KR0x3WnVkTF9haEplem5BTkdXSG4xZEY2aktXVjNyNDFpMmFFMlU5cE5uazl6V1JaczRkQTFza05XbmI1cTEwN01QR0tUbnVoTXp0Zlpo?oc=5,Roster/recruiting graphic,The next wave of talent is already changing the future.,Roster watch: How JuJu Watkins used her GM skills to recruit Saniyah Hall to USC: 'I was in her ear about committing',Slide 1: roster/recruiting news | Slide 2: who is involved | Slide 3: why it matters | Slide 4: what comes next,A future-star angle with a clear roster-building hook.,Recruiting and roster stories show where the next wave of stars is coming from.,How JuJu Watkins used her GM skills to recruit Saniyah Hall to USC: 'I was in her ear about committing' How big is this move for the program?,"Use a roster/recruiting graphic with the player, school/team, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #NCAAWBB #WomensBasketball,2026-06-15T16:03:44+00:00,7.1,Useful but not urgent.,Recruiting or roster-building story. Fresh under 12 hours. Core brand sport: NCAA Women's Basketball. Source quality 9/10. Engagement: major athlete. Penalties: no major penalties.,
