script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Must Post,84,9,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.",Championship or major result. Fresh under 6 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,15,40,14,5,10,0,Tonight / Game Coverage,Game coverage,WNBA,Game Recap / Result,Just Women's Sports,Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers,2026-06-16T16:25:28+00:00,5.2,https://justwomenssports.com/reads/minnesota-lynx-portland-fire-wnba-commissioners-cup-scores/,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,Quick recap: Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Minnesota Lynx,wnba::minnesota lynx,1,9,Primary,No,No,Yes,"Basketball, News, WNBA, 2026 WNBA Commissioner's Cup, Courtney Williams, Kayla McBride, Minnesota Lynx, Portland Fire",The Minnesota Lynx dominated the expansion Portland Fire 107-74 behind a balanced attack from Courtney Williams and Kayla McBride. The post Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers appeared first on Just Women's Sports .
v11_final,Must Post,77,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.","Confirmed breaking or transaction story. Fresh under 6 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",15,26,14,10,12,0,Star Watch,Star-driven engagement,WNBA,Breaking / Transaction,The Athletic,The Liberty did it first. Plus: Olivia Miles and A’ja Wilson trade blows,2026-06-16T18:31:07+00:00,3.1,https://sports.yahoo.com/articles/liberty-did-first-plus-olivia-183107755.html,Breaking graphic + carousel,The Liberty did it first. Plus: Olivia Miles and A’ja Wilson trade blows,The Liberty did it first. Plus: Olivia Miles and A’ja Wilson trade blows,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: The Liberty did it first. Plus: Olivia Miles and A’ja Wilson trade blows,"This is a useful update, but it should be weighed against stronger stories.",The Liberty did it first. Plus: Olivia Miles and A’ja Wilson trade blows What should we cover next?,"Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,A'Ja Wilson,wnba::aja_wilson,1,4,Primary,No,No,Yes,"Athletic - Women's College, Athletic - Women's Basketball, The Athletic","No Offseason Newsletter 🏀 | This is The Athletic’s women’s basketball newsletter. Sign up here to receive No Offseason directly in your inbox. Welcome back to No Offseason. The Knicks are champions; will the Liberty follow suit (after having already done it first, technically)? 📍 New York, Neeeeewww Yorrrrkkkkk 😬 This Flagrant 2 foul 🎧 Developmental player chat Let’s get to it. Concrete Jungle: It’s a New York thing The New York Knicks championship title meant a lot to all of New York City, incl"
v11_final,Verify First,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Needs stronger confirmation before posting.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,Pro Football Network,"Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books",2026-06-16T14:00:17+00:00,7.6,https://sports.yahoo.com/articles/lynx-phenom-olivia-miles-surpasses-140017201.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,"Milestone watch: Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin_clark_records,1,1,Primary,Yes,No,No,wnbatrends,"No Napheesa Collier, no problem, because the Minnesota Lynx and Olivia Miles continue to ball out. Miles’ numbers on Monday night against the Portland Fire helped her surpass Caitlin Clark and tie Paige Bueckers in the league’s record books."
v11_final,Must Post,76,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.",Record or milestone. Fresh under 12 hours. Core brand sport: PWHL / Women's Hockey. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,12,35,14,5,10,0,Daily News,Daily news,PWHL / Women's Hockey,Record / Milestone,Just Women's Sports,PWHL Las Vegas Taps Kim Weiss as 1st Head Coach,2026-06-16T19:37:45+00:00,2.0,https://justwomenssports.com/reads/kim-weiss-pwhl-expansion-las-vegas-coach-pwhl-draft-2026/,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: PWHL Las Vegas Taps Kim Weiss as 1st Head Coach,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,PWHL Las Vegas Taps Kim Weiss as 1st Head Coach What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,1,40,Primary,No,No,No,"Hockey, News, 2026 PWHL Draft, Kim Weiss, PWHL Detroit, PWHL expansion, PWHL Las Vegas","Las Vegas hired Kim Weiss as head coach days before the 2026 PWHL Draft, marking a major milestone for the PWHL expansion team. The post PWHL Las Vegas Taps Kim Weiss as 1st Head Coach appeared first on Just Women's Sports ."
v11_final,Must Post,76,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.","Expansion story. Fresh under 12 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,30,14,10,10,0,Growth of the Game,Star-driven engagement,WNBA,League Expansion,Just Women's Sports,ESPN Announces ‘Setting The Tempo’ Docuseries on Canada’s 1st WNBA Team,2026-06-16T16:11:50+00:00,5.4,https://justwomenssports.com/reads/toronto-tempo-espn-docuseries-setting-the-tempo-serena-williams/,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: ESPN Announces ‘Setting The Tempo’ Docuseries on Canada’s 1st WNBA Team,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"ESPN Announces ‘Setting The Tempo’ Docuseries on Canada’s 1st WNBA Team More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Serena Williams,wnba::serena williams,1,2,Primary,No,No,No,"Basketball, News, WNBA, documentary, ESPN, Serena Williams, Toronto Tempo","A new Serena Williams-backed ESPN docuseries follows the Toronto Tempo, examining the launch of Canada's first WNBA franchise. The post ESPN Announces ‘Setting The Tempo’ Docuseries on Canada’s 1st WNBA Team appeared first on Just Women's Sports ."
v11_final,Maybe Post,73,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Recent under 72 hours. Core brand sport: WNBA. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,35,14,4,13,0,Daily News,Daily news,WNBA,Record / Milestone,Atlanta Dream | WNBA,Dream Notches First-Ever Win Against Expansion Toronto Tempo,2026-06-14T22:30:49+00:00,47.1,https://news.google.com/rss/articles/CBMikgFBVV95cUxPUW5wVUFFRzYwZjByTXJvQ0pNMnd3VUZhR0I5R0VVdHRvUUI2WUw1eVZrUGVHN24yMjRxbmZZeW92T05JRmxwUE5jQ0o2N1F4R2RJMFl5SVlaWmVuQVpueU1NM01zQ1VYWGtTS19rQXQ2YXQ2Y05DWWNfLU1NNTI3Qmt2OVdZWjl1bWhNbmtSY1Z3UQ?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Dream Notches First-Ever Win Against Expansion Toronto Tempo,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Dream Notches First-Ever Win Against Expansion Toronto Tempo What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Atlanta Dream,wnba::atlanta dream,1,3,Primary,No,No,No,,Dream Notches First-Ever Win Against Expansion Toronto Tempo Atlanta Dream | WNBA
v11_final,Maybe Post,73,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,12,35,14,2,10,0,Daily News,Daily news,WNBA,Record / Milestone,Swish Appeal,Why Brittney Sykes should be the Toronto Tempo’s first-ever WNBA All-Star,2026-06-16T12:00:00+00:00,9.6,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNZHhKTnpERkdnSE9zM3dJM2pOZGVNanE5MmpGT0hJWEc4UzduVFNBRUswaTFaTHR4ejNmcVdINlljeHVrWDIwRFEwT2pQTThPT19wNWFaTm54cS12cjgxYURKc3Y3dW9zaERfRGpHMlhqV1VuVERYWXBqcnFqVHdUNTI3NVBubnk2Y2p2TFBmT25NTGNMWVBWZjNES1k1bGsyRHUteTFzUzdXa1Fua1BvSzU5Tkp3MXp6U09ZcUg0Rm5oMTVDMlJrS0lDTWp2TTRaY1VKWEU4REZvaVhxUmlNQ2hWd0l0aUdoYkRMVHh3?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Why Brittney Sykes should be the Toronto Tempo’s first-ever WNBA All-Star,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Why Brittney Sykes should be the Toronto Tempo’s first-ever WNBA All-Star What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Toronto Tempo,wnba::toronto tempo,1,2,Primary,No,No,No,,Why Brittney Sykes should be the Toronto Tempo’s first-ever WNBA All-Star Swish Appeal
v11_final,Maybe Post,71,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Recent under 72 hours. Core brand sport: WNBA. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,35,14,2,13,0,Daily News,Daily news,WNBA,Record / Milestone,Los Angeles Sparks | WNBA,Sparks Win OT Thriller Behind Historic “Plumformance” – June 13 Game Recap,2026-06-14T08:53:30+00:00,60.7,https://news.google.com/rss/articles/CBMioAFBVV95cUxPbHRiVFZVOXlHVndrQktERmxlT3R0NnJOQXFoZ2k5UlNRUE1JWjFIZl9kTS1GVllHLVd1VHFkRFJpY05aaEdlbENuN3ExVnJ1MlB0c3A5c1NmRVJmWmxPT0RpNlN3WFhUaGQ1a0tQN2V6elJoSk5IY0hQOTZaMzJMMG0tRjBDb0x5U2Y3aDg3UDA5cUoxZkp6cXIydFB2VFBw?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Sparks Win OT Thriller Behind Historic “Plumformance” – June 13 Game Recap,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Sparks Win OT Thriller Behind Historic “Plumformance” – June 13 Game Recap What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Los Angeles Sparks,wnba::los angeles sparks,1,3,Primary,No,No,No,,Sparks Win OT Thriller Behind Historic “Plumformance” – June 13 Game Recap Los Angeles Sparks | WNBA
v11_final,Maybe Post,71,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.","Record or milestone. Still usable this week. Strong secondary sport: Track & Field. Source quality 10/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",3,35,10,10,13,0,Star Watch,Star-driven engagement,Track & Field,Record / Milestone,NCAA.com,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record,2026-06-12T15:14:55+00:00,102.4,https://news.google.com/rss/articles/CBMi0AFBVV95cUxObnBtV1YxcUxLd1F0dlhTUm90TERMcDF4VVdFWndwcE5KU1hlWnEzbTI1SndxdUxpX2hHNHk3b3otZ2Vvb1ZuTHJoX1lXaXZzb3l4OWE3TkxTcjh5T2xTbDdma3BDRk0ycGF1dG42cmlLckRJVnVST2pqYWRhSm5uOERMMVhhQThqMnpubkhQc3hVZngzRFlZVTN3aXgtX0d0bG9GMTMyMEVRSlZfR0lvZFF1X2lLeG5PdWM3SEdmOTNXbEFzUTQtSmx3OHN2VUY0?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #TrackAndField,Sha'Carri Richardson,track & field::sha'carri richardson,1,3,Primary,No,No,No,,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record NCAA.com
v11_final,Maybe Post,70,7,6,Other,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,"Strong candidate, but not mandatory.",Expansion story. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete. Penalties: no major penalties.,12,30,14,6,8,0,Growth of the Game,Star-driven engagement,WNBA,League Expansion,Pro Football Network,‘I’m Waiting for Think Pieces’ — Caitlin Clark Fans Call Out Double Standard As Olivia Miles Avoids Backlash for Trash Talk,2026-06-16T14:10:44+00:00,7.4,https://sports.yahoo.com/articles/m-waiting-think-pieces-caitlin-141044723.html,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: ‘I’m Waiting for Think Pieces’ — Caitlin Clark Fans Call Out Double Standard As Olivia Miles Avoids Backlash for Trash Talk,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"‘I’m Waiting for Think Pieces’ — Caitlin Clark Fans Call Out Double Standard As Olivia Miles Avoids Backlash for Trash Talk More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin clark,1,34,Primary,No,No,No,wnbatrends,"The Minnesota Lynx got the better of the Portland Fire from the opening tip on Monday, cruising to a blowout win at Target Center. Head coach Cheryl Reeve’s squad overwhelmed the league’s newest franchise by a 33-point margin, relying on sustained pressure on both ends of the court."
v11_final,Skip Duplicate,69,7,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,Expansion story. Fresh under 24 hours. Core brand sport: PWHL / Women's Hockey. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,10,30,14,2,13,0,Growth of the Game,Growth of the game,PWHL / Women's Hockey,League Expansion,Professional Women's Hockey League (PWHL),PWHL COMPLETES PHASE 4 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM SIGNINGS AND SELECTIONS,2026-06-15T23:03:47+00:00,22.6,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQMlYtUlQ5VHNLS01nVll0Z3RMdTI5ZEpTeGVCaEdOMlhMS2ZQNW9CZ2dMZWlIb2Z6WFQtYTdISHVNdklmRVFycm9sTmNPVGF3TEZzNC1HbjY2MXVMWTFkdmdpV1c0Q1RHVjB0QkJsN3E0V0xva09EdzBvVTlTM1FYcVNXZFpGOGt6UVVYVG9lU0pCZUk4eFYtX0pham1LOWs4eDhySHotSWZvWkhiOHJ3R1JmYTB0N2N2Z0ZCWGFzNXNJM1l5V1FNWnVSQTF5QU5WTUVmU0dYZHM1a0FJcGIwNWNpcU5IbmJteFhvQ2xn?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: PWHL COMPLETES PHASE 4 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM SIGNINGS AND SELECTIONS,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"PWHL COMPLETES PHASE 4 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM SIGNINGS AND SELECTIONS More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,2,40,Duplicate / alternate angle,No,No,No,,PWHL COMPLETES PHASE 4 OF 2026 EXPANSION PLAYER DISTRIBUTION PROCESS WITH EXPANSION TEAM SIGNINGS AND SELECTIONS Professional Women's Hockey League (PWHL)
v11_final,Maybe Post,69,7,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,"Strong candidate, but not mandatory.",Championship or major result. Aging under 48 hours. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,2,40,10,4,13,0,Tonight / Game Coverage,Game coverage,Tennis,Game Recap / Result,WTA Tennis,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan",2026-06-15T13:32:28+00:00,32.1,https://news.google.com/rss/articles/CBMitwFBVV95cUxPbXUtY0FsX1VUd3JSQUFoTV9oQm1UX3RjMFdwREVZaVdsb2lVUmZWSmc1VmMwVm5XMU5MU3FWbm5xU2lEbDYzN09STDJyYmdzejhPR2cySW9GcHJqMF80QklwcHVRUXltUVBEZUFlem9LR1kxYmVFZWRvS2JjTHA3SnhQTlcyMWtCbnNNUW1qYmNmVEtheG5Ma0VpbndhZlQxOHJRdS1DQ3ppSy12OElNeTV2bE9BODA?oc=5,Story post,Here is the quick version of what happened and why it matters.,"Quick recap: Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Tennis fans.",This is timely Tennis coverage with a result fans may want explained quickly.,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,,tennis::gauff_wins_career_wta_1000_title_ends_pegula's,1,1,Primary,No,No,Yes,,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan WTA Tennis"
