sport_family,league_id,entity_type,entity_id,display_name,asset_slot,target_path,official_source_candidate,allowed_decisions,operator_decision,source_reviewed,identity_match,source_url_to_record,registry_action,operator_notes,reviewed_by,reviewed_at_local,approval_scope,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
womens_hockey,pwhl,league,pwhl,Professional Women's Hockey League,league_mark,assets/leagues/womens_hockey/pwhl/league_mark.png,https://www.thepwhl.com/en/,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,operator_fill_required,operator_fill_required,operator_fill_required,,hold_no_registry_state_change,,,,review_only_renderer_womens_hockey_logo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,team,boston_fleet,Boston Fleet,primary_logo,assets/leagues/womens_hockey/pwhl/teams/boston_fleet/logo.png,https://www.thepwhl.com/en/teams/boston-fleet,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,operator_fill_required,operator_fill_required,operator_fill_required,,hold_no_registry_state_change,,,,review_only_renderer_womens_hockey_logo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,team,detroit,PWHL Detroit,primary_logo,assets/leagues/womens_hockey/pwhl/teams/detroit/logo.png,https://www.thepwhl.com/en/teams/detroit,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,operator_fill_required,operator_fill_required,operator_fill_required,,hold_no_registry_state_change,,,,review_only_renderer_womens_hockey_logo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,team,hamilton,PWHL Hamilton,primary_logo,assets/leagues/womens_hockey/pwhl/teams/hamilton/logo.png,https://www.thepwhl.com/en/teams/hamilton,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,operator_fill_required,operator_fill_required,operator_fill_required,,hold_no_registry_state_change,,,,review_only_renderer_womens_hockey_logo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,team,las_vegas,PWHL Las Vegas,primary_logo,assets/leagues/womens_hockey/pwhl/teams/las_vegas/logo.png,https://www.thepwhl.com/en/teams/las-vegas,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,operator_fill_required,operator_fill_required,operator_fill_required,,hold_no_registry_state_change,,,,review_only_renderer_womens_hockey_logo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,team,minnesota_frost,Minnesota Frost,primary_logo,assets/leagues/womens_hockey/pwhl/teams/minnesota_frost/logo.png,https://www.thepwhl.com/en/teams/minnesota-frost,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,operator_fill_required,operator_fill_required,operator_fill_required,,hold_no_registry_state_change,,,,review_only_renderer_womens_hockey_logo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,team,montreal_victoire,Montreal Victoire,primary_logo,assets/leagues/womens_hockey/pwhl/teams/montreal_victoire/logo.png,https://www.thepwhl.com/en/teams/montreal-victoire,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,operator_fill_required,operator_fill_required,operator_fill_required,,hold_no_registry_state_change,,,,review_only_renderer_womens_hockey_logo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,team,new_york_sirens,New York Sirens,primary_logo,assets/leagues/womens_hockey/pwhl/teams/new_york_sirens/logo.png,https://www.thepwhl.com/en/teams/new-york-sirens,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,operator_fill_required,operator_fill_required,operator_fill_required,,hold_no_registry_state_change,,,,review_only_renderer_womens_hockey_logo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,team,ottawa_charge,Ottawa Charge,primary_logo,assets/leagues/womens_hockey/pwhl/teams/ottawa_charge/logo.png,https://www.thepwhl.com/en/teams/ottawa-charge,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,operator_fill_required,operator_fill_required,operator_fill_required,,hold_no_registry_state_change,,,,review_only_renderer_womens_hockey_logo_trust_manual_intake,false,false,false,false,false,false
womens_hockey,pwhl,team,san_jose,PWHL San Jose,primary_logo,assets/leagues/womens_hockey/pwhl/teams/san_jose/logo.png,https://www.thepwhl.com/en/teams/san-jose,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,operator_fill_required,operator_fill_required,operator_fill_required,,hold_no_registry_state_change,,,,review_only_renderer_womens_hockey_logo_trust_manual_intake,false,false,false,false,false,false
