sport_family,league_id,entity_type,entity_id,display_name,asset_slot,target_path,local_file_exists,official_source_candidate,source_tier,manual_review_status,allowed_decisions,human_intake_file,review_only,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
womens_hockey,pwhl,league,pwhl,Professional Women's Hockey League,league_mark,assets/leagues/womens_hockey/pwhl/league_mark.png,false,https://www.thepwhl.com/en/,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,boston_fleet,Boston Fleet,primary_logo,assets/leagues/womens_hockey/pwhl/teams/boston_fleet/logo.png,false,https://www.thepwhl.com/en/teams/boston-fleet,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,detroit,PWHL Detroit,primary_logo,assets/leagues/womens_hockey/pwhl/teams/detroit/logo.png,false,https://www.thepwhl.com/en/teams/detroit,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,hamilton,PWHL Hamilton,primary_logo,assets/leagues/womens_hockey/pwhl/teams/hamilton/logo.png,false,https://www.thepwhl.com/en/teams/hamilton,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,las_vegas,PWHL Las Vegas,primary_logo,assets/leagues/womens_hockey/pwhl/teams/las_vegas/logo.png,false,https://www.thepwhl.com/en/teams/las-vegas,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,minnesota_frost,Minnesota Frost,primary_logo,assets/leagues/womens_hockey/pwhl/teams/minnesota_frost/logo.png,false,https://www.thepwhl.com/en/teams/minnesota-frost,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,montreal_victoire,Montreal Victoire,primary_logo,assets/leagues/womens_hockey/pwhl/teams/montreal_victoire/logo.png,false,https://www.thepwhl.com/en/teams/montreal-victoire,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,new_york_sirens,New York Sirens,primary_logo,assets/leagues/womens_hockey/pwhl/teams/new_york_sirens/logo.png,false,https://www.thepwhl.com/en/teams/new-york-sirens,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,ottawa_charge,Ottawa Charge,primary_logo,assets/leagues/womens_hockey/pwhl/teams/ottawa_charge/logo.png,false,https://www.thepwhl.com/en/teams/ottawa-charge,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,san_jose,PWHL San Jose,primary_logo,assets/leagues/womens_hockey/pwhl/teams/san_jose/logo.png,false,https://www.thepwhl.com/en/teams/san-jose,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,seattle_torrent,Seattle Torrent,primary_logo,assets/leagues/womens_hockey/pwhl/teams/seattle_torrent/logo.png,false,https://www.thepwhl.com/en/teams/seattle-torrent,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,toronto_sceptres,Toronto Sceptres,primary_logo,assets/leagues/womens_hockey/pwhl/teams/toronto_sceptres/logo.png,false,https://www.thepwhl.com/en/teams/toronto-sceptres,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
womens_hockey,pwhl,team,vancouver_goldeneyes,Vancouver Goldeneyes,primary_logo,assets/leagues/womens_hockey/pwhl/teams/vancouver_goldeneyes/logo.png,false,https://www.thepwhl.com/en/teams/vancouver-goldeneyes,official_candidate,review_required,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_logo_review_intake.csv,true,false,false,false,false,false,false
