sport_family,league_id,team_id,team_name,player_id,display_name,candidate_id,candidate_status,source_url,source_domain,source_tier,source_kind,photo_candidate_url,local_candidate_path,local_candidate_exists,approved_marker_path,approved_marker_exists,identity_review_status,approval_status,allowed_decisions,human_intake_file,team_review_board_path,review_only,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
womens_hockey,pwhl,boston_fleet,Boston Fleet,,operator_add_player_candidate,boston_fleet_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/boston-fleet/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/boston_fleet/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/boston_fleet/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/boston_fleet.md,true,false,false,false,false,false,false
womens_hockey,pwhl,detroit,PWHL Detroit,,operator_add_player_candidate,detroit_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/detroit/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/detroit/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/detroit/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/detroit.md,true,false,false,false,false,false,false
womens_hockey,pwhl,hamilton,PWHL Hamilton,,operator_add_player_candidate,hamilton_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/hamilton/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/hamilton/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/hamilton/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/hamilton.md,true,false,false,false,false,false,false
womens_hockey,pwhl,las_vegas,PWHL Las Vegas,,operator_add_player_candidate,las_vegas_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/las-vegas/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/las_vegas/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/las_vegas/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/las_vegas.md,true,false,false,false,false,false,false
womens_hockey,pwhl,minnesota_frost,Minnesota Frost,,operator_add_player_candidate,minnesota_frost_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/minnesota-frost/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/minnesota_frost/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/minnesota_frost/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/minnesota_frost.md,true,false,false,false,false,false,false
womens_hockey,pwhl,montreal_victoire,Montreal Victoire,,operator_add_player_candidate,montreal_victoire_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/montreal-victoire/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/montreal_victoire/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/montreal_victoire/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/montreal_victoire.md,true,false,false,false,false,false,false
womens_hockey,pwhl,new_york_sirens,New York Sirens,,operator_add_player_candidate,new_york_sirens_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/new-york-sirens/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/new_york_sirens/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/new_york_sirens/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/new_york_sirens.md,true,false,false,false,false,false,false
womens_hockey,pwhl,ottawa_charge,Ottawa Charge,,operator_add_player_candidate,ottawa_charge_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/ottawa-charge/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/ottawa_charge/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/ottawa_charge/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/ottawa_charge.md,true,false,false,false,false,false,false
womens_hockey,pwhl,san_jose,PWHL San Jose,,operator_add_player_candidate,san_jose_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/san-jose/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/san_jose/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/san_jose/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/san_jose.md,true,false,false,false,false,false,false
womens_hockey,pwhl,seattle_torrent,Seattle Torrent,,operator_add_player_candidate,seattle_torrent_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/seattle-torrent/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/seattle_torrent/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/seattle_torrent/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/seattle_torrent.md,true,false,false,false,false,false,false
womens_hockey,pwhl,toronto_sceptres,Toronto Sceptres,,operator_add_player_candidate,toronto_sceptres_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/toronto-sceptres/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/toronto_sceptres/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/toronto_sceptres/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/toronto_sceptres.md,true,false,false,false,false,false,false
womens_hockey,pwhl,vancouver_goldeneyes,Vancouver Goldeneyes,,operator_add_player_candidate,vancouver_goldeneyes_operator_add_candidate,operator_add_candidate,https://www.thepwhl.com/en/teams/vancouver-goldeneyes/roster,www.thepwhl.com,official_candidate,roster,,assets/leagues/womens_hockey/pwhl/athletes/vancouver_goldeneyes/operator_add_candidate/headshot.png,false,assets/leagues/womens_hockey/pwhl/athletes/vancouver_goldeneyes/operator_add_candidate/.approved,false,operator_add_identity_evidence,not_approved,approve_for_review_only_renderer_use|deny_photo_candidate|hold_identity|revise_source_metadata,data/asset_registry/womens_hockey/womens_hockey_athlete_photo_review_intake.csv,data/asset_registry/womens_hockey/athlete_photo_contact_sheets/vancouver_goldeneyes.md,true,false,false,false,false,false,false
