script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Must Post,84,9,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.","Championship or major result. Fresh under 12 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,40,14,8,10,0,Tonight / Game Coverage,Star-driven engagement,WNBA,Game Recap / Result,Just Women's Sports,Caitlin Clark Hits Game-Winning 3-Pointer to Push Fever Past Mystics,2026-06-09T15:43:15+00:00,6.3,https://justwomenssports.com/reads/caitlin-clark-three-point-buzzer-beater-fever-mystics-sonia-citron-wnba-score/,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,Quick recap: Caitlin Clark Hits Game-Winning 3-Pointer to Push Fever Past Mystics,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,Caitlin Clark Hits Game-Winning 3-Pointer to Push Fever Past Mystics Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin clark,1,46,Primary,No,No,Yes,"Basketball, News, WNBA, 2026 WNBA Commissioner's Cup, 2026 WNBA season, Caitlin Clark, Indiana Fever, Sonia Citron, Washington Mystics","Caitlin Clark hit a last-second 3-pointer to score Indiana's 78-76 win, as the Fever vs Mystics showdown headlined Monday's WNBA games. The post Caitlin Clark Hits Game-Winning 3-Pointer to Push Fever Past Mystics appeared first on Just Women's Sports ."
v11_final,Must Post,81,9,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.","Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,10,10,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,Just Women's Sports,A’ja Wilson Makes WNBA History in Aces vs. Storm Win,2026-06-09T17:11:14+00:00,4.8,https://justwomenssports.com/reads/storm-vs-aces-aja-wilson-wnba-scores/,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: A’ja Wilson Makes WNBA History in Aces vs. Storm Win,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,A’ja Wilson Makes WNBA History in Aces vs. Storm Win What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,A'Ja Wilson,wnba::aja_wilson,1,9,Primary,No,No,No,"Basketball, News, WNBA, 2026 WNBA season, A'ja Wilson, Las Vegas Aces, Seattle Storm, WNBA record","A'ja Wilson made WNBA history as the fastest player to 6,000 career points, leading the Las Vegas Aces past the Seattle Storm. The post A’ja Wilson Makes WNBA History in Aces vs. Storm Win appeared first on Just Women's Sports ."
v11_final,Must Post,77,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.",Championship or major result. Fresh under 12 hours. Strong secondary sport: Softball. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,12,40,10,5,10,0,Tonight / Game Coverage,Game coverage,Softball,Game Recap / Result,Just Women's Sports,Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records,2026-06-09T15:53:11+00:00,6.1,https://justwomenssports.com/reads/wcws-finals-wcws-viewership-record-texas-softball-espn-2026/,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,Quick recap: Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Softball fans.",This is timely Softball coverage with a result fans may want explained quickly.,Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,Texas Softball,softball::texas_wcws_title,1,25,Primary,No,No,Yes,"Uncategorized, 2026 NCAA Softball Tournament, 2026 WCWS, Texas softball, Texas Tech softball, Viewership","Texas's NCAA championship win over Texas Tech went down in history, as 2026 WCWS Finals viewership hit an all-time high on ESPN. The post Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records appeared first on Just Women's Sports ."
v11_final,Skip Duplicate,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Another stronger version of this topic already exists.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,Athlon Sports,Caitlin Clark Named One of TIME's 100 Most Influential People in Sports After Fever Win,2026-06-09T15:34:11+00:00,6.5,https://sports.yahoo.com/articles/caitlin-clark-named-one-times-153411384.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: Caitlin Clark Named One of TIME's 100 Most Influential People in Sports After Fever Win,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Caitlin Clark Named One of TIME's 100 Most Influential People in Sports After Fever Win What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin clark,2,46,Duplicate / alternate angle,Yes,No,No,"Indiana Fever, WNBA",The Fever superstar landed on TIME's 2026 list of the 100 Most Influential People in Sports following another milestone-filled year.
v11_final,Verify First,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Needs stronger confirmation before posting.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,SB Nation,WNBA gameday discussion: What do you expect from Angel Reese in her return game against the Chicago Sky?,2026-06-09T13:00:00+00:00,9.0,https://sports.yahoo.com/articles/wnba-gameday-discussion-expect-angel-130000043.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: WNBA gameday discussion: What do you expect from Angel Reese in her return game against the Chicago Sky?,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,WNBA gameday discussion: What do you expect from Angel Reese in her return game against the Chicago Sky? What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Angel Reese,wnba::angel reese,1,7,Primary,Yes,No,No,,"The Atlanta Dream visit the Chicago Sky, meaning Angel Reese will play against her old team for the first time."
v11_final,Skip Duplicate,75,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,Expansion story. Fresh under 12 hours. Core brand sport: WNBA. Source quality 10/10. Engagement: major athlete. Penalties: no major penalties.,12,30,14,6,13,0,Growth of the Game,Star-driven engagement,WNBA,League Expansion,Las Vegas Aces | WNBA,"Becky Hammon, A’ja Wilson Named to TIME’s Inaugural TIME100 Sports List",2026-06-09T19:04:53+00:00,2.9,https://news.google.com/rss/articles/CBMimwFBVV95cUxQYTVGN193cDROalR6bzVrVDRfMlhnVXRtNWcyRmx6a0Npcm50MWZUalpxYm1pSFBqV20yRGFNeUkxOW9xSkx2RVVSZEEzUnE0R2l3aENpeGVWV1kzTm95SkNkeEd1VTNrc0t1Y1lQZlYzc2VzUXMzamdka2I4djZpY1BtM2RMQWpnX3lvQlVwaVVOcnZQekVtYWRJdw?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,"Expansion watch: Becky Hammon, A’ja Wilson Named to TIME’s Inaugural TIME100 Sports List",Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"Becky Hammon, A’ja Wilson Named to TIME’s Inaugural TIME100 Sports List More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,A'Ja Wilson,wnba::aja_wilson,2,9,Duplicate / alternate angle,No,No,No,,"Becky Hammon, A’ja Wilson Named to TIME’s Inaugural TIME100 Sports List Las Vegas Aces | WNBA"
v11_final,Skip Duplicate,75,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Another stronger version of this topic already exists.,"Record or milestone. Fresh under 24 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",10,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,HITC,What Caitlin Clark immediately did after her first-ever game-winner is winning WNBA fans’ hearts,2026-06-09T05:35:31+00:00,16.4,https://sports.yahoo.com/articles/caitlin-clark-immediately-did-her-053531873.html,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: What Caitlin Clark immediately did after her first-ever game-winner is winning WNBA fans’ hearts,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,What Caitlin Clark immediately did after her first-ever game-winner is winning WNBA fans’ hearts What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin clark,3,46,Duplicate / alternate angle,Yes,No,No,wnba,"Caitlin Clark had every reason to disappear into the Indiana Fever celebration after hitting the first game-winner of her WNBA career, but she still found time for the young fans waiting nearby. The moment itself was already huge."
v11_final,Maybe Post,74,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.","Record or milestone. Recent under 72 hours. Strong secondary sport: Golf / LPGA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",7,35,10,10,12,0,Star Watch,Star-driven engagement,Golf / LPGA,Record / Milestone,Yahoo Sports,Nelly Korda continues her historic march with 2026 U.S. Women's Open title,2026-06-08T03:28:00+00:00,42.6,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNclBwRHVsTER2cDlORWxGZmhiY1JoVU1oU1IzRGFsS1ROamZvSDlKcG8xOWEzRjFMOWNUU29IeFI1dUZISHZPWFpidzdWS2g2Y1d3MHZsVWZqQUFYZGRvb2ZHZkVVSkZkQkVZNmoyOTJWUTFFSkJucWFwMHNHVURvY1psaVhWOFFTNEhv?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Nelly Korda continues her historic march with 2026 U.S. Women's Open title,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Nelly Korda continues her historic march with 2026 U.S. Women's Open title What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,Nelly Korda,golf::us_womens_open,1,85,Primary,No,No,No,,Nelly Korda continues her historic march with 2026 U.S. Women's Open title Yahoo Sports
v11_final,Skip Duplicate,74,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,Another stronger version of this topic already exists.,"Championship or major result. Aging under 48 hours. Strong secondary sport: Golf / LPGA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",2,40,10,10,12,0,Tonight / Game Coverage,Star-driven engagement,Golf / LPGA,Game Recap / Result,AP News,"Nelly Korda wins U.S. Women's Open title with perilous final putt, claiming her 2nd straight major",2026-06-08T02:14:00+00:00,43.8,https://news.google.com/rss/articles/CBMinAFBVV95cUxPSl9BNUp5YkFZWEFOTEZ1dkYzN2hFV0VEcFZYbGttWEFWWm5vRFExOHVrQzlFcWxzS2QxOFFhaVdWNHVWX1BsYkhWMlpxZ1pLaDIzZi11RkhNWGdNVUc5YVVFaExUUzJ5NldnSnZRN01yVVp5VW95MUZLZzZObWlUYW84OEhWdlFCU3BWVWxWN0ROUkg5VzB4Y2pLMUU?oc=5,Story post,Here is the quick version of what happened and why it matters.,"Quick recap: Nelly Korda wins U.S. Women's Open title with perilous final putt, claiming her 2nd straight major",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Golf / LPGA fans.",This is timely Golf / LPGA coverage with a result fans may want explained quickly.,"Nelly Korda wins U.S. Women's Open title with perilous final putt, claiming her 2nd straight major Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,Nelly Korda,golf::us_womens_open,2,85,Duplicate / alternate angle,No,No,Yes,,"Nelly Korda wins U.S. Women's Open title with perilous final putt, claiming her 2nd straight major AP News"
v11_final,Skip Duplicate,74,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,Another stronger version of this topic already exists.,"Championship or major result. Aging under 48 hours. Strong secondary sport: Golf / LPGA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",2,40,10,10,12,0,Tonight / Game Coverage,Star-driven engagement,Golf / LPGA,Game Recap / Result,Yahoo Sports,Nelly Korda wins her first U.S. Women's Open title in a thriller at Riviera,2026-06-08T00:06:00+00:00,45.9,https://news.google.com/rss/articles/CBMigAFBVV95cUxNU28xcjZlWWpWOUJZRERPUUlXV0VwLV9wTWNxVDduUGowZXR5MU1XcjJnM2pvaE5wYTZUdWh1UGdxN0dPVURPSko2YUJGSndnVkxFeWVkSHlTV3B4TG9PWkwtRXB0NTg5RnhwYlMtc245WERKV29QRHp0S0xsajltVA?oc=5,Story post,Here is the quick version of what happened and why it matters.,Quick recap: Nelly Korda wins her first U.S. Women's Open title in a thriller at Riviera,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Golf / LPGA fans.",This is timely Golf / LPGA coverage with a result fans may want explained quickly.,Nelly Korda wins her first U.S. Women's Open title in a thriller at Riviera Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,Nelly Korda,golf::us_womens_open,3,85,Duplicate / alternate angle,No,No,Yes,,Nelly Korda wins her first U.S. Women's Open title in a thriller at Riviera Yahoo Sports
