run_id,candidate_id,source_id,source_name,source_priority,source_type,url,domain,fetch_status,http_status,title,description,matched_terms,published_hint,usable_context,context_signal,fetched_at_utc,review_flag,notes
011baae9cb7e5519,1f40e5082bffb243,wnba,WNBA official,100,official_league,https://www.wnba.com/,www.wnba.com,ok,200,The Official Home of the WNBA | Women's National Basketball Association,"The official home of the Women's National Basketball Association. Keep up to date with news, scores, and standings for your favorite teams.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T01:18:00.297767+00:00,,"Official WNBA league source. Use for schedule, stats, news, transactions, injuries."
011baae9cb7e5519,1f40e5082bffb243,team_dallas_wings,Dallas Wings official,90,official_team,https://wings.wnba.com/,wings.wnba.com,ok,200,The Official Website of the Dallas Wings | WNBA,"Explore the official home for the WNBA wings for live scores, exciting video highlights, and the latest team news. Discover where we stand in the league and get the complete schedule for the 2026 WNBA season.","dallas wings, wnba",,Yes,"Matched source metadata terms: dallas wings, wnba",2026-06-07T01:18:01.142628+00:00,,Official team site.
011baae9cb7e5519,1f40e5082bffb243,team_los_angeles_sparks,Los Angeles Sparks official,90,official_team,https://sparks.wnba.com/,sparks.wnba.com,ok,200,The Official Website of the Los Angeles Sparks | WNBA,"The official website of the Los Angeles Sparks. Includes news, scores, schedules, statistics, photos and video.","los angeles sparks, wnba",,Yes,"Matched source metadata terms: los angeles sparks, wnba",2026-06-07T01:18:01.700359+00:00,,Official team site.
011baae9cb7e5519,1f40e5082bffb243,espn_wnba,ESPN WNBA,75,scoreboard_backup,https://www.espn.com/wnba/scoreboard,www.espn.com,ok,202,,,wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T01:18:02.194998+00:00,,Backup box score and story-link source.
011baae9cb7e5519,1f40e5082bffb243,ap_wnba,AP WNBA hub,70,wire_context,https://apnews.com/hub/wnba-basketball,apnews.com,ok,200,"WNBA Scores & Daily News | WNBA Stats, Scores & News Today","Read daily news surrounding WNBA stats, players, and scheduled games. View the WNBA recaps here with AP News, the definitive source of independent journalism.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T01:18:02.999980+00:00,,"Use for wire-style context, never copied prose."
011baae9cb7e5519,149676600b4e0c43,wnba,WNBA official,100,official_league,https://www.wnba.com/,www.wnba.com,ok,200,The Official Home of the WNBA | Women's National Basketball Association,"The official home of the Women's National Basketball Association. Keep up to date with news, scores, and standings for your favorite teams.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T01:18:03.462595+00:00,,"Official WNBA league source. Use for schedule, stats, news, transactions, injuries."
011baae9cb7e5519,149676600b4e0c43,team_phoenix_mercury,Phoenix Mercury official,90,official_team,https://mercury.wnba.com/,mercury.wnba.com,ok,200,The Official Website of the Phoenix Mercury | WNBA,"The official website of the Phoenix Mercury. Includes news, scores, schedules, statistics, photos and video.","phoenix mercury, wnba",,Yes,"Matched source metadata terms: phoenix mercury, wnba",2026-06-07T01:18:04.082174+00:00,,Official team site.
011baae9cb7e5519,149676600b4e0c43,espn_wnba,ESPN WNBA,75,scoreboard_backup,https://www.espn.com/wnba/scoreboard,www.espn.com,ok,202,,,wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T01:18:04.476417+00:00,,Backup box score and story-link source.
011baae9cb7e5519,149676600b4e0c43,ap_wnba,AP WNBA hub,70,wire_context,https://apnews.com/hub/wnba-basketball,apnews.com,ok,200,"WNBA Scores & Daily News | WNBA Stats, Scores & News Today","Read daily news surrounding WNBA stats, players, and scheduled games. View the WNBA recaps here with AP News, the definitive source of independent journalism.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T01:18:05.206327+00:00,,"Use for wire-style context, never copied prose."
011baae9cb7e5519,f253c0f0f91bdfd8,wnba,WNBA official,100,official_league,https://www.wnba.com/,www.wnba.com,ok,200,The Official Home of the WNBA | Women's National Basketball Association,"The official home of the Women's National Basketball Association. Keep up to date with news, scores, and standings for your favorite teams.",wnba,,Yes,Matched source metadata terms: wnba,2026-06-07T01:18:05.693707+00:00,,"Official WNBA league source. Use for schedule, stats, news, transactions, injuries."
