rank,headline,sport,story_type,source,link,context_confidence,context_source_status,verified_context_notes,story_summary,key_fact_1,key_fact_2,key_fact_3,key_fact_4,winner,loser,final_score,matchup,game_time,tv_network,key_player_1,key_player_1_statline,key_player_2,key_player_2_statline,watch_angle,round_or_event,top_performer_1,top_performer_1_statline,top_performer_2,top_performer_2_statline,milestone_text,historical_context,key_number,number_context,business_impact,main_takeaway,next_game_or_implication,manual_review_flag,supplemental_search_queries,supplemental_source_count,supplemental_sources
1,Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers,WNBA,Game Recap / Result,Just Women's Sports,https://justwomenssports.com/reads/minnesota-lynx-portland-fire-wnba-commissioners-cup-scores/,High,direct_article_plus_supplemental_search,"Fetched direct article text. Supplemental searches used: ""Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers"" score | Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers final score | Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers box score | Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers WNBA box score | site:wnba.com Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers box score Supplemental source context: ESPN Philippines (Strong): Lynx 107-74 Fire (16 Jun, 2026) Final Score || ESPN Philippines (Strong): Lynx 107-74 Fire (16 Jun, 2026) Final Score ESPN Philippines || CBS News (Other): Minnesota Lynx douse Portland Fire 107-74 with 7 players in double-figure scoring","After a tightly contested loss to the Las Vegas Aces, the Minnesota Lynx bounced back with a 107-74 win against the Portland Fire on Monday night.","After a tightly contested loss to the Las Vegas Aces, the Minnesota Lynx bounced back with a 107-74 win against the Portland Fire on Monday night.","Williams finished with 16 points, five rebounds, and four assists.","McBride added 14 points and six rebounds, stretching Portland's perimeter defense all night.","Natasha Howard led the way with 18 points, while backcourt duo Courtney Williams and Kayla McBride controlled the pace throughout.",,,107-74,,,,,,,,,,,,,,,,,,,"Williams finished with 16 points, five rebounds, and four assists.",,No,"""Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers"" score | Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers final score | Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers box score | Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers WNBA box score | site:wnba.com Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers box score",5,"ESPN Philippines (Strong): Lynx 107-74 Fire (16 Jun, 2026) Final Score || ESPN Philippines (Strong): Lynx 107-74 Fire (16 Jun, 2026) Final Score ESPN Philippines || CBS News (Other): Minnesota Lynx douse Portland Fire 107-74 with 7 players in double-figure scoring || CBS News (Other): Minnesota Lynx douse Portland Fire 107-74 with 7 players in double-figure scoring CBS News || ESPN Philippines (Strong): Portland Fire Scores, Stats and Highlights"
2,The Liberty did it first. Plus: Olivia Miles and A'ja Wilson trade blows,WNBA,Breaking / Transaction,The Athletic,https://sports.yahoo.com/articles/liberty-did-first-plus-olivia-183107755.html,High,direct_article_plus_supplemental_search,"Fetched direct article text. Supplemental searches used: ""The Liberty did it first. Plus: Olivia Miles and A'ja Wilson trade blows"" | The Liberty did it first. Plus: Olivia Miles and A'ja Wilson trade blows details | The Liberty did it first. Plus: Olivia Miles and A'ja Wilson trade blows The Athletic Supplemental source context: The New York Times (Other): The Liberty did it first. Plus: Olivia Miles and A'ja Wilson trade blows || The New York Times (Other): Plus: Olivia Miles and A'ja Wilson trade blows. || The New York Times (Other): Plus: Olivia Miles and A'ja Wilson trade blows The New York Times","To reach the Commissioner's Cup final on June 30, the Liberty beat the Washington Mystics in an 86-64 Sunday matinee game.","To reach the Commissioner's Cup final on June 30, the Liberty beat the Washington Mystics in an 86-64 Sunday matinee game.","Stewart applauded the way Brunson closed the series out by doing whatever was necessary — including leaving over $100 million on the table to stay with the Knicks and give them the flexibility to fill out this championship roster. ""Very similar sentiments to when JJ and I came to New York,"" Stewart said. ""We wanted to, in our case, be the first ones to bring a championship to the Liberty.","Concrete Jungle: It's a New York thing The New York Knicks championship title meant a lot to all of New York City, incl The Liberty did it first.","The New York Knicks championship title meant a lot to all of New York City, including the New York Liberty .",,,86-64,,,,,,,,,,,,,,,,,,,"Stewart applauded the way Brunson closed the series out by doing whatever was necessary — including leaving over $100 million on the table to stay with the Knicks and give them the flexibility to fill out this championship roster. ""Very similar sentiments to when JJ and I came to New York,"" Stewart said. ""We wanted to, in our case, be the first ones to bring a championship to the Liberty.",,No,"""The Liberty did it first. Plus: Olivia Miles and A'ja Wilson trade blows"" | The Liberty did it first. Plus: Olivia Miles and A'ja Wilson trade blows details | The Liberty did it first. Plus: Olivia Miles and A'ja Wilson trade blows The Athletic",5,The New York Times (Other): The Liberty did it first. Plus: Olivia Miles and A'ja Wilson trade blows || The New York Times (Other): Plus: Olivia Miles and A'ja Wilson trade blows. || The New York Times (Other): Plus: Olivia Miles and A'ja Wilson trade blows The New York Times || Yahoo Sports (Strong): Caitlin Clark scores 32 points in triumphant return from injury to hand Liberty their first loss || Yahoo Sports (Strong): Caitlin Clark scores 32 points in triumphant return from injury to hand Liberty their first loss Yahoo Sports
3,"Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books",WNBA,Record / Milestone,Pro Football Network,https://sports.yahoo.com/articles/lynx-phenom-olivia-miles-surpasses-140017201.html,High,direct_article_text,"Fetched direct article text. Supplemental searches used: ""Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books"" record stats | Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books exact record | Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books milestone stats | Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books WNBA records stats | Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books Pro Football Network","Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books No Napheesa Collier, no problem, because the Minnesota Lynx and Olivia Miles continue to ball out.","Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books No Napheesa Collier, no problem, because the Minnesota Lynx and Olivia Miles continue to ball out.",SEE ALSO: ‘She Is a Freakin' Beast' — Fever Star Sophie Cunningham Makes Feelings Clear on Lynx Phenom Olivia Miles Her fiery run continued as she posted a career-high 29 points in the narrow 100-97 loss to the Las Vegas Aces on Saturday.,Miles' numbers on Monday night against the Portland Fire helped her surpass Caitlin Clark and tie Paige Bueckers in the league's record books.,"Miles surged ahead of Indiana Fever star Clark to share the record with Dallas Wings guard Bueckers, who achieved the exact same feat last year. ""The Spectacle"" possesses a natural feel for pace and knows exactly when to push the tempo, making her one of the crucial engines helping the Lynx off to a flyer.",,,100-97,,,,,,,,,,,,,,29 points,SEE ALSO: ‘She Is a Freakin' Beast' — Fever Star Sophie Cunningham Makes Feelings Clear on Lynx Phenom Olivia Miles Her fiery run continued as she posted a career-high 29 points in the narrow 100-97 loss to the Las Vegas Aces on Saturday.,29 points,"Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books No Napheesa Collier, no problem, because the Minnesota Lynx and Olivia Miles continue to ball out.",,SEE ALSO: ‘She Is a Freakin' Beast' — Fever Star Sophie Cunningham Makes Feelings Clear on Lynx Phenom Olivia Miles Her fiery run continued as she posted a career-high 29 points in the narrow 100-97 loss to the Las Vegas Aces on Saturday.,,No,"""Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books"" record stats | Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books exact record | Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books milestone stats | Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books WNBA records stats | Lynx Phenom Olivia Miles Surpasses Caitlin Clark, Ties Paige Bueckers to Rewrite WNBA Record Books Pro Football Network",0,
4,PWHL Las Vegas Taps Kim Weiss as 1st Head Coach,PWHL / Women's Hockey,Record / Milestone,Just Women's Sports,https://justwomenssports.com/reads/kim-weiss-pwhl-expansion-las-vegas-coach-pwhl-draft-2026/,High,direct_article_plus_supplemental_search,"Fetched direct article text. Supplemental searches used: ""PWHL Las Vegas Taps Kim Weiss as 1st Head Coach"" record stats | PWHL Las Vegas Taps Kim Weiss as 1st Head Coach exact record | PWHL Las Vegas Taps Kim Weiss as 1st Head Coach milestone stats | PWHL Las Vegas Taps Kim Weiss as 1st Head Coach Just Women's Sports Supplemental source context: Just Women's Sports (Strong): PWHL Las Vegas Taps Kim Weiss as 1st Head Coach || Just Women's Sports (Strong): PWHL Las Vegas Taps Kim Weiss as 1st Head Coach Just Women's Sports || KSNV (Other): Las Vegas pro women's hockey team gets first head coach","PWHL Las Vegas Taps Kim Weiss as 1st Head Coach Las Vegas hired Kim Weiss as head coach days before the 2026 PWHL Draft, marking a major milestone for the PWHL expansion team.","PWHL Las Vegas Taps Kim Weiss as 1st Head Coach Las Vegas hired Kim Weiss as head coach days before the 2026 PWHL Draft, marking a major milestone for the PWHL expansion team.","Las Vegas hired Kim Weiss as head coach days before the 2026 PWHL Draft, marking a major milestone for the PWHL expansion team.",Kim Weiss will lead PWHL Las Vegas as the expansion franchise's first head coach.,"DiDia and Weiss played together for three seasons at Trinity College, and DiDia pointed to her former teammate's player development skills and competitive character as deciding factors. ""Throughout her coaching career, Kim has consistently demonstrated an exceptional ability to develop players, build strong team cultures, and achieve success at the highest levels of the game.",,,,,,,,,,,,,,,,,1st,"Las Vegas hired Kim Weiss as head coach days before the 2026 PWHL Draft, marking a major milestone for the PWHL expansion team.",1st,"PWHL Las Vegas Taps Kim Weiss as 1st Head Coach Las Vegas hired Kim Weiss as head coach days before the 2026 PWHL Draft, marking a major milestone for the PWHL expansion team.",,"Las Vegas hired Kim Weiss as head coach days before the 2026 PWHL Draft, marking a major milestone for the PWHL expansion team.",,No,"""PWHL Las Vegas Taps Kim Weiss as 1st Head Coach"" record stats | PWHL Las Vegas Taps Kim Weiss as 1st Head Coach exact record | PWHL Las Vegas Taps Kim Weiss as 1st Head Coach milestone stats | PWHL Las Vegas Taps Kim Weiss as 1st Head Coach Just Women's Sports",5,Just Women's Sports (Strong): PWHL Las Vegas Taps Kim Weiss as 1st Head Coach || Just Women's Sports (Strong): PWHL Las Vegas Taps Kim Weiss as 1st Head Coach Just Women's Sports || KSNV (Other): Las Vegas pro women's hockey team gets first head coach || KSNV (Other): Las Vegas pro women's hockey team gets first head coach KSNV || KSNV (Other): Vegas Born fans show support for the Golden Knights ahead of GM 6 at T-Mobile Arena
5,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record,Track & Field,Record / Milestone,NCAA.com,https://news.google.com/rss/articles/CBMi0AFBVV95cUxObnBtV1YxcUxLd1F0dlhTUm90TERMcDF4VVdFWndwcE5KU1hlWnEzbTI1SndxdUxpX2hHNHk3b3otZ2Vvb1ZuTHJoX1lXaXZzb3l4OWE3TkxTcjh5T2xTbDdma3BDRk0ycGF1dG42cmlLckRJVnVST2pqYWRhSm5uOERMMVhhQThqMnpubkhQc3hVZngzRFlZVTN3aXgtX0d0bG9GMTMyMEVRSlZfR0lvZFF1X2lLeG5PdWM3SEdmOTNXbEFzUTQtSmx3OHN2VUY0?oc=5,High,supplemental_search,"Skipped Google News aggregator URL. Supplemental searches used: ""Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record"" record stats | Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record exact record | Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record milestone stats | Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record NCAA.com Supplemental source context: NCAA.com (Official): Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record || NCAA.com (Official): Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record NCAA.com || FloTrack (Other): Adaejah Hodge Breaks Sha'Carri Richardson's NCAA 100m Record",Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record NCAA.com,Adaejah Hodge Breaks Sha'Carri Richardson's NCAA 100m Record,Adaejah Hodge Breaks Sha'Carri Richardson's NCAA 100m Record FloTrack,,,,,,,,,,,,,,,,,100,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record NCAA.com,100,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record,,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record NCAA.com,,No,"""Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record"" record stats | Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record exact record | Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record milestone stats | Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record NCAA.com",5,NCAA.com (Official): Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record || NCAA.com (Official): Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record NCAA.com || FloTrack (Other): Adaejah Hodge Breaks Sha'Carri Richardson's NCAA 100m Record || FloTrack (Other): Adaejah Hodge Breaks Sha'Carri Richardson's NCAA 100m Record FloTrack || LetsRun.com (Other): Georgia's Adaejah Hodge DESTROYS Sha'Carri Richardson's NCAA 100m record
6,"Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan",Tennis,Game Recap / Result,WTA Tennis,https://news.google.com/rss/articles/CBMitwFBVV95cUxPbXUtY0FsX1VUd3JSQUFoTV9oQm1UX3RjMFdwREVZaVdsb2lVUmZWSmc1VmMwVm5XMU5MU3FWbm5xU2lEbDYzN09STDJyYmdzejhPR2cySW9GcHJqMF80QklwcHVRUXltUVBEZUFlem9LR1kxYmVFZWRvS2JjTHA3SnhQTlcyMWtCbnNNUW1qYmNmVEtheG5Ma0VpbndhZlQxOHJRdS1DQ3ppSy12OElNeTV2bE9BODA?oc=5,High,supplemental_search,"Skipped Google News aggregator URL. Supplemental searches used: ""Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan"" score | Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan final score | Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan box score | Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan WTA Tennis Supplemental source context: WTA Tennis (Official): Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan || WTA Tennis (Official): Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan WTA Tennis || The Straits Times (Other): Coco Gauff takes confidence from Wuhan triumph ahead of WTA Finals title defence","Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan","Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan","Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan WTA Tennis",Coco Gauff takes confidence from Wuhan triumph ahead of WTA Finals title defence,Coco Gauff takes confidence from Wuhan triumph ahead of WTA Finals title defence The Straits Times,,,,,,,,,,,,,,,,,,,,,,"Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan WTA Tennis",,No,"""Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan"" score | Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan final score | Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan box score | Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan WTA Tennis",5,"WTA Tennis (Official): Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan || WTA Tennis (Official): Gauff wins third career WTA 1000 title, ends Pegula's impressive run in Wuhan WTA Tennis || The Straits Times (Other): Coco Gauff takes confidence from Wuhan triumph ahead of WTA Finals title defence || The Straits Times (Other): Coco Gauff takes confidence from Wuhan triumph ahead of WTA Finals title defence The Straits Times || WTA Tennis (Official): Wuhan Open 2026 Scores | Latest Scores & Live Updates"
7,"Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin",Tennis,Record / Milestone,WTA Tennis,https://news.google.com/rss/articles/CBMitAFBVV95cUxQWGJjWFAyODY2S2hhWUtCMWdGRUxfWlI1TDdtTEtiWlBqQllYUUlycEZQX1Y4VXI4V0dQLThHRFZjZFBRcEFrM3FkYWdTcXg2OWdteTRLeFZHSnV5SG11NFEyNzdxXzFHZ0txRDJpTGNzZUVuTHV0aFJNRWNxREJhZmF2alA5TXlVb0tKd0ZxLUJzY2JPRzBmdXhCeXZfcVJEMlVRSHJvMDhNOEVmdVJXQWVTZ0Q?oc=5,High,supplemental_search,"Skipped Google News aggregator URL. Supplemental searches used: ""Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin"" record stats | Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin exact record | Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin milestone stats | Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin WTA Tennis Supplemental source context: WTA Tennis (Official): Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin || WTA Tennis (Official): Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin WTA Tennis || WTA Tennis (Official): VANDA Pharmaceuticals Berlin Tennis Open 2026 Past Winners","Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin","Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin","Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin WTA Tennis",VANDA Pharmaceuticals Berlin Tennis Open 2026 Past Winners,VANDA Pharmaceuticals Berlin Tennis Open 2026 Past Winners WTA Tennis,,,,,,,,,,,,,,,,,"Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin","Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin WTA Tennis",,,,"Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin WTA Tennis",,No,"""Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin"" record stats | Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin exact record | Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin milestone stats | Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin WTA Tennis",5,"WTA Tennis (Official): Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin || WTA Tennis (Official): Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin WTA Tennis || WTA Tennis (Official): VANDA Pharmaceuticals Berlin Tennis Open 2026 Past Winners || WTA Tennis (Official): VANDA Pharmaceuticals Berlin Tennis Open 2026 Past Winners WTA Tennis || WTA Tennis (Official): VANDA Pharmaceuticals Berlin Tennis Open 2026 Overview"
8,"Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27",NCAA Women's Basketball,Breaking / Transaction,Yahoo Sports,https://news.google.com/rss/articles/CBMiigFBVV95cUxOS2pzNDhacVMwa3RUbFdMSEo3dFdQS1h2Wk9wTndTSnhkQzR5RzRCV3lTbGZZNHY5eFhPZmg3M1oxNUVKZkx4bjRSdkRQTDNoWHRjTmF6RWRRUlQzUFhfdmxETTE1b3BYVHU1ZU5BZVkyQ0xCNG5hNklZTjhFRG5WbXB1ZjVzZDVTd2c?oc=5,Medium,supplemental_search,"Skipped Google News aggregator URL. Supplemental searches used: ""Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27"" | Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 details | Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 Yahoo Sports Supplemental source context: AOL.com (Other): Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 || AOL.com (Other): Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 AOL.com || The Clarion-Ledger (Other): Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 The Clarion-Ledger Verify exact stats, scores, records, player details, and jersey numbers before final design.","Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27","Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27","Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 AOL.com","Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 The Clarion-Ledger",Mississippi State Women's Basketball releases 2027 SEC opponents,,,,,,,,,,,,,,,,,,,,,,"Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 AOL.com",,Yes,"""Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27"" | Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 details | Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 Yahoo Sports",5,"AOL.com (Other): Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 || AOL.com (Other): Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 AOL.com || The Clarion-Ledger (Other): Ole Miss, Mississippi State women's basketball SEC opponents announced for 2026-27 The Clarion-Ledger || Yahoo Sports (Strong): Mississippi State Women's Basketball releases 2027 SEC opponents || Yahoo Sports (Strong): Mississippi State Women's Basketball releases 2027 SEC opponents Yahoo Sports"
9,Gotham FC announces first-ever ‘dedicated' training facility,NWSL / Women's Soccer,Record / Milestone,Equalizer Soccer,https://news.google.com/rss/articles/CBMiogFBVV95cUxPRTAyUG93UzNGVDZWWFVzcmhFUXBKQ3NhZF9aQUJYNHB0cklZQ2hvVzdnSGZweFR1Y1BWSFFQNEF5Qk1abHZZNDBZMDdUZGpTbVF6TVMyS1c3d0ZqSWFMOWktY0p6ajAwem5FQmNQUGphbHJtNDl0MmNVZ0tiS2J1WHBmQ1RWRnUwODN3WVc1NW9lWi1zMFJLYkhaQXktNV9QdVE?oc=5,Medium,supplemental_search,"Skipped Google News aggregator URL. Supplemental searches used: ""Gotham FC announces first-ever ‘dedicated' training facility"" record stats | Gotham FC announces first-ever ‘dedicated' training facility exact record | Gotham FC announces first-ever ‘dedicated' training facility milestone stats | Gotham FC announces first-ever ‘dedicated' training facility Equalizer Soccer Supplemental source context: All For XI (Other): Club History: Denver Summit FC takes down defending NWSL Champions NJ/NY Gotham 2-0 for their first ever win || All For XI (Other): Club History: Denver Summit FC takes down defending NWSL Champions NJ/NY Gotham 2-0 for their first ever win All For XI || Yahoo Sports (Strong): Gotham FC announces dedicated training facility Verify exact stats, scores, records, player details, and jersey numbers before final design.",Club History: Denver Summit FC takes down defending NWSL Champions NJ/NY Gotham 2-0 for their first ever win,Club History: Denver Summit FC takes down defending NWSL Champions NJ/NY Gotham 2-0 for their first ever win,Club History: Denver Summit FC takes down defending NWSL Champions NJ/NY Gotham 2-0 for their first ever win All For XI,Gotham FC announces dedicated training facility,Gotham FC announces dedicated training facility Yahoo Sports,,,2-0,,,,,,,,,,,,,,Club History: Denver Summit FC takes down defending NWSL Champions NJ/NY Gotham 2-0 for their first ever win,Club History: Denver Summit FC takes down defending NWSL Champions NJ/NY Gotham 2-0 for their first ever win All For XI,,,,Club History: Denver Summit FC takes down defending NWSL Champions NJ/NY Gotham 2-0 for their first ever win All For XI,,Yes,"""Gotham FC announces first-ever ‘dedicated' training facility"" record stats | Gotham FC announces first-ever ‘dedicated' training facility exact record | Gotham FC announces first-ever ‘dedicated' training facility milestone stats | Gotham FC announces first-ever ‘dedicated' training facility Equalizer Soccer",5,All For XI (Other): Club History: Denver Summit FC takes down defending NWSL Champions NJ/NY Gotham 2-0 for their first ever win || All For XI (Other): Club History: Denver Summit FC takes down defending NWSL Champions NJ/NY Gotham 2-0 for their first ever win All For XI || Yahoo Sports (Strong): Gotham FC announces dedicated training facility || Yahoo Sports (Strong): Gotham FC announces dedicated training facility Yahoo Sports || All For XI (Other): Gotham FC announces dedicated training facility All For XI
10,Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship,Golf / LPGA,Record / Milestone,LPGA,https://news.google.com/rss/articles/CBMivgFBVV95cUxOSUxCNDFjSXlQdW5ySE1MTURQeHJGSkwtaU52YWNQeGQ5R0I3eGFyQWVhV3ptWjVJNkxQQ19nODUzd0tHNzZJZlF0cFF4UGhSMTN4RlNjU25UTm1iN0ptY3hEV2RBbm9mVm0yczdnZ2JsNDc0VVlSSHFlSy1EZVdralluSEUwQk1wUGNtWGsxOS1tX1h2WnlBdVFUVy1WMFRmbjdRSllUVkVGVUZxMHROZlpxOEpsVkhlSEZ3N2RB?oc=5,High,supplemental_search,"Skipped Google News aggregator URL. Supplemental searches used: ""Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship"" record stats | Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship exact record | Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship milestone stats | Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship LPGA Supplemental source context: LPGA (Official): Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship || LPGA (Official): Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship LPGA || The Sporting Base (Other): Juli Inkster becomes the oldest golfer to make the cut in a LPGA tournament",Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship,Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship,Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship LPGA,Juli Inkster becomes the oldest golfer to make the cut in a LPGA tournament,Juli Inkster becomes the oldest golfer to make the cut in a LPGA tournament The Sporting Base,,,,,,,,,,,,,,,,,Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship,Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship LPGA,,,,Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship LPGA,,No,"""Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship"" record stats | Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship exact record | Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship milestone stats | Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship LPGA",5,"LPGA (Official): Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship || LPGA (Official): Juli Inkster Becomes Oldest Player to Make a Cut on the LPGA Tour at 2026 Dow Championship LPGA || The Sporting Base (Other): Juli Inkster becomes the oldest golfer to make the cut in a LPGA tournament || The Sporting Base (Other): Juli Inkster becomes the oldest golfer to make the cut in a LPGA tournament The Sporting Base || MSN (Other): Juli Inkster, 65, becomes oldest player to make the cut on the LPGA"
