script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Must Post,81,9,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.","Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,12,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,FOX Sports,"A'ja Wilson scores 32 points, Chelsea Gray ties WNBA record with 9 3-pointers, Aces beat Fire 105-89",2026-06-12T04:35:49+00:00,6.9,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNR1p1b0xqcHhSMVZONVlkV1BLdFAwa3plNm8yeXktSWZhZlhXVmRwazZXUEtYeGR3d0ZyUGQwSXpLQy1Gd2JkOFVKZVpIUlU4SUhvS2pCVlJUUmRnY3lMXzk3X0VucHM2VkhNY3NWdWV1T2g4Zk1aTTloaXh0V2gwSXN1bEgwc2ljUHpuRGNCWmM2MU5mSmhsUktKM3NZbmtrTndxN2JwcTgzaERSMnhwckF6VGtucFpubVJFQ21xMExHeTBMRHlUS2x6VUZUeXpX?oc=5,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,"Milestone watch: A'ja Wilson scores 32 points, Chelsea Gray ties WNBA record with 9 3-pointers, Aces beat Fire 105-89",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"A'ja Wilson scores 32 points, Chelsea Gray ties WNBA record with 9 3-pointers, Aces beat Fire 105-89 What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,A'Ja Wilson,wnba::aja_wilson,1,6,Primary,No,No,No,,"A'ja Wilson scores 32 points, Chelsea Gray ties WNBA record with 9 3-pointers, Aces beat Fire 105-89 FOX Sports"
v11_final,Must Post,78,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.",Championship or major result. Fresh under 12 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: normal interest. Penalties: no major penalties.,12,40,14,0,12,0,Tonight / Game Coverage,Game coverage,WNBA,Game Recap / Result,FOX Sports,"Chicago Sky vs. Indiana Fever - Final Score - June 11, 2026",2026-06-12T03:02:14+00:00,8.5,https://news.google.com/rss/articles/CBMilAFBVV95cUxOc2FOU09jMUdwZVVJZlR1VnJ5T2lXb3U1emVCb1M3SGRfcFA5ZGVkUTlpM011SlBWeHlYN0E5TEtHbm00QUtvM0t2cHcyZUpxM1lTMXROLURTeHpubGN3LUpFcUxnT28tS0N4VEdxd0NjbTJDYVBmNFJNWEc1VmFMSXRNXzFCdmFYRjlockhNaFhnSXpS?oc=5,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,"Quick recap: Chicago Sky vs. Indiana Fever - Final Score - June 11, 2026",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,"Chicago Sky vs. Indiana Fever - Final Score - June 11, 2026 Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Indiana Fever,wnba::indiana fever,1,9,Primary,No,No,Yes,,"Chicago Sky vs. Indiana Fever - Final Score - June 11, 2026 FOX Sports"
v11_final,Verify First,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Needs stronger confirmation before posting.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,EssentiallySports,"“Did Everything Wrong”: WNBA Analyst Exposes Fever Teammate’s Costly Blunders on Caitlin Clark, Aliyah Boston’s Historic Night",2026-06-12T10:20:58+00:00,1.2,https://sports.yahoo.com/articles/did-everything-wrong-wnba-analyst-102058573.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,"Milestone watch: “Did Everything Wrong”: WNBA Analyst Exposes Fever Teammate’s Costly Blunders on Caitlin Clark, Aliyah Boston’s Historic Night",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"“Did Everything Wrong”: WNBA Analyst Exposes Fever Teammate’s Costly Blunders on Caitlin Clark, Aliyah Boston’s Historic Night What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin clark,1,33,Primary,Yes,No,No,sports,"The Indiana Fever walked away with a thrilling 114–106 overtime victory on Thursday night. But according to WNBA analyst Rosalina Lee, they probably never should have needed those extra five minutes."
v11_final,Verify First,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Needs stronger confirmation before posting.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,ClutchPoints,Caitlin Clark’s 30-10 masterpiece in Fever-Sky extends her own WNBA record,2026-06-12T06:37:25+00:00,4.9,https://sports.yahoo.com/articles/caitlin-clark-30-10-masterpiece-063725747.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: Caitlin Clark’s 30-10 masterpiece in Fever-Sky extends her own WNBA record,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Caitlin Clark’s 30-10 masterpiece in Fever-Sky extends her own WNBA record What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin_clark_records,1,2,Primary,Yes,No,No,"Indiana Fever, Caitlin Clark, WNBA",Indiana Fever guard Caitlin Clark delivered a masterful performance in their victory over the Chicago Sky on Thursday.
v11_final,Skip Duplicate,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Another stronger version of this topic already exists.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,ClutchPoints,"Fever’s Caitlin Clark, Aliyah Boston combine for historic WNBA feat vs. Sky",2026-06-12T03:12:26+00:00,8.3,https://sports.yahoo.com/articles/fever-caitlin-clark-aliyah-boston-031226978.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,"Milestone watch: Fever’s Caitlin Clark, Aliyah Boston combine for historic WNBA feat vs. Sky",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"Fever’s Caitlin Clark, Aliyah Boston combine for historic WNBA feat vs. Sky What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin clark,2,33,Duplicate / alternate angle,Yes,No,No,"Aliyah Boston, Indiana Fever, Caitlin Clark, WNBA","With Caitlin Clark and Aliyah Boston each putting on a show, the Fever star duo accomplished something not seen before in WNBA history."
v11_final,Must Post,76,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.",Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,12,35,14,2,13,0,Daily News,Daily news,WNBA,Record / Milestone,Las Vegas Aces | WNBA,GAME RECAP: Record 3-Point Shooting by Chelsea Gray Helps Aces Douse Fire 105-89,2026-06-12T06:11:32+00:00,5.3,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQc3hFZ3NCTlQ0cWZiQUlYSkI5SFNjQllpTXA4dXhnRlpzWjBDRFUtek5QYTdvYVk0cElNREdWZTM1U21YLVFMLV9Cb3ZkcWttZEtMQ3B3dVBiRlBkQ1JRRC1zdk16Ti1PSVJSNGdFMUVaNXJTUGdxM0xjSXVNakZLZ195LVdxRFA4NlZhaUNxc1hqSjNLOUc2LUt3NnZaSzk4el9MS3I4eGstZw?oc=5,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: GAME RECAP: Record 3-Point Shooting by Chelsea Gray Helps Aces Douse Fire 105-89,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,GAME RECAP: Record 3-Point Shooting by Chelsea Gray Helps Aces Douse Fire 105-89 What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Las Vegas Aces,wnba::las vegas aces,1,10,Primary,No,No,No,,GAME RECAP: Record 3-Point Shooting by Chelsea Gray Helps Aces Douse Fire 105-89 Las Vegas Aces | WNBA
v11_final,Maybe Post,73,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 24 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,10,35,14,4,10,0,Daily News,Daily news,WNBA,Record / Milestone,Just Women's Sports,New York Puts Unbeaten Commissioner’s Cup Record on the Line in Atlanta,2026-06-11T15:43:36+00:00,19.8,https://justwomenssports.com/reads/liberty-vs-dream-wnba-commissioners-cup-player-stats/,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: New York Puts Unbeaten Commissioner’s Cup Record on the Line in Atlanta,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,New York Puts Unbeaten Commissioner’s Cup Record on the Line in Atlanta What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,New York Liberty,wnba::new york liberty,1,6,Primary,No,No,No,"Basketball, News, WNBA, 2026 WNBA Commissioner's Cup, 2026 WNBA season, Atlanta Dream, Jonquel Jones, New York Liberty",New York and Atlanta square off in a high-stakes Liberty vs Dream battle atop the WNBA Commissioner's Cup Eastern Conference standings. The post New York Puts Unbeaten Commissioner’s Cup Record on the Line in Atlanta appeared first on Just Women's Sports .
v11_final,Skip Duplicate,72,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Another stronger version of this topic already exists.,"Record or milestone. Recent under 72 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",7,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,Hawkeyes Wire,"Caitlin Clark, Fever draw another near-milestone audience vs. Liberty",2026-06-11T00:40:48+00:00,34.8,https://news.google.com/rss/articles/CBMi-gFBVV95cUxOOFlhZXpZUW8taUJ6Y25tZHBMYnByTlJ3YW9MMTlsb012SlFORUtGZ2ZSLXBMSXBVSHg1Q1FRdnBFQUs1QlJGcnVkSDFod0JSYU9DenBOTTg5S1F6blZzTkZDZEpnRXlldjM1ODhzekNnZ21EYnE1Y1hPOUUyajZsVkNYTWNGXzB5VUctNXhqY2NZRTViOENPNGVuYUZJbDQ2RWhmMURRdmlRMW10bUJfQnBIdXhxVHZBZXZ1ejZUMmdsS0FDRVRsSXV3QksyS3V2MG91TUtTbGpkMkJoMkdwS19oM2s1VmFYNGpaLTMzYjJLNm8zZ0dfeGpR?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,"Milestone watch: Caitlin Clark, Fever draw another near-milestone audience vs. Liberty",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"Caitlin Clark, Fever draw another near-milestone audience vs. Liberty What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin clark,3,33,Duplicate / alternate angle,Yes,No,No,,"Caitlin Clark, Fever draw another near-milestone audience vs. Liberty Hawkeyes Wire"
v11_final,Maybe Post,71,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 24 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,10,35,14,2,10,0,Daily News,Daily news,WNBA,Record / Milestone,Just Women's Sports,Brittney Sykes Drops 38 as Toronto Outlasts Connecticut in OT Thriller,2026-06-11T15:18:51+00:00,20.2,https://justwomenssports.com/reads/sun-vs-tempo-brittney-sykes-toronto-tempo-marina-mabrey-wnba-scores/,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Brittney Sykes Drops 38 as Toronto Outlasts Connecticut in OT Thriller,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Brittney Sykes Drops 38 as Toronto Outlasts Connecticut in OT Thriller What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Connecticut Sun,wnba::connecticut sun,1,3,Primary,No,No,No,"Basketball, News, WNBA, 2026 WNBA Commissioner's Cup, 2026 WNBA season, Brittney Sykes, Connecticut Sun, Marina Mabrey, Toronto Tempo",Brittney Sykes matched her career high with 38 points as the Toronto Tempo rallied from 14 down to defeat the Connecticut Sun. The post Brittney Sykes Drops 38 as Toronto Outlasts Connecticut in OT Thriller appeared first on Just Women's Sports .
v11_final,Skip Duplicate,70,7,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,Another stronger version of this topic already exists.,Expansion story. Recent under 72 hours. Core brand sport: WNBA. Source quality 10/10. Engagement: major athlete. Penalties: no major penalties.,7,30,14,6,13,0,Growth of the Game,Star-driven engagement,WNBA,League Expansion,Las Vegas Aces | WNBA,"Becky Hammon, A’ja Wilson Named to TIME’s Inaugural TIME100 Sports List",2026-06-09T19:04:53+00:00,64.4,https://news.google.com/rss/articles/CBMimwFBVV95cUxQYTVGN193cDROalR6bzVrVDRfMlhnVXRtNWcyRmx6a0Npcm50MWZUalpxYm1pSFBqV20yRGFNeUkxOW9xSkx2RVVSZEEzUnE0R2l3aENpeGVWV1kzTm95SkNkeEd1VTNrc0t1Y1lQZlYzc2VzUXMzamdka2I4djZpY1BtM2RMQWpnX3lvQlVwaVVOcnZQekVtYWRJdw?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,"Expansion watch: Becky Hammon, A’ja Wilson Named to TIME’s Inaugural TIME100 Sports List",Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"Becky Hammon, A’ja Wilson Named to TIME’s Inaugural TIME100 Sports List More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,A'Ja Wilson,wnba::aja_wilson,2,6,Duplicate / alternate angle,No,No,No,,"Becky Hammon, A’ja Wilson Named to TIME’s Inaugural TIME100 Sports List Las Vegas Aces | WNBA"
