team_id,team_name,conference,active,local_logo_path,logo_image_path,logo_file_exists,current_source_url,current_source_note,official_source_candidate,current_approval_status,required,source_trust_status,logo_readiness_status,renderer_fallback_cue,operator_action,allowed_decisions,human_intake_file,review_only,publish_ready,auto_approval,auto_publish,move_files,paid_apis,asset_downloads
atlanta_dream,Atlanta Dream,Eastern,true,assets/leagues/wnba/teams/atlanta_dream/logo.png,assets/leagues/wnba/teams/atlanta_dream/logo.png,true,https://upload.wikimedia.org/wikipedia/en/thumb/5/54/Atlanta_Dream_logo.svg/250px-Atlanta_Dream_logo.svg.png,wikipedia_rendered_from_exact_logo_file,https://www.wnba.com/team/atlanta-dream,unapproved_review_required,true,registered_source_policy_no_block_match,local_logo_manual_review_required,text_badge_or_placeholder_fallback_is_review_only_human_hold,human_review_required_do_not_auto_enable,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/wnba/wnba_team_logo_review_intake.csv,true,false,false,false,false,false,false
chicago_sky,Chicago Sky,Eastern,true,assets/leagues/wnba/teams/chicago_sky/logo.png,assets/leagues/wnba/teams/chicago_sky/logo.png,true,https://upload.wikimedia.org/wikipedia/en/f/fc/Chicago_Sky_logo.svg,wikipedia_exact_logo_file,https://www.wnba.com/team/chicago-sky,approved,true,registered_source_policy_no_block_match,exact_logo_ready_for_review_renderer,renderer_may_use_exact_local_logo_after_normal_visual_qa,catalog_only_no_action,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/wnba/wnba_team_logo_review_intake.csv,true,false,false,false,false,false,false
connecticut_sun,Connecticut Sun,Eastern,true,assets/leagues/wnba/teams/connecticut_sun/logo.png,assets/leagues/wnba/teams/connecticut_sun/logo.png,true,https://upload.wikimedia.org/wikipedia/en/0/09/Connecticut_Sun_logo.svg,wikipedia_exact_logo_file,https://www.wnba.com/team/connecticut-sun,approved,true,registered_source_policy_no_block_match,exact_logo_ready_for_review_renderer,renderer_may_use_exact_local_logo_after_normal_visual_qa,catalog_only_no_action,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/wnba/wnba_team_logo_review_intake.csv,true,false,false,false,false,false,false
indiana_fever,Indiana Fever,Eastern,true,assets/leagues/wnba/teams/indiana_fever/logo.png,assets/leagues/wnba/teams/indiana_fever/logo.png,true,https://upload.wikimedia.org/wikipedia/en/5/54/Indiana_Fever_logo.svg,wikipedia_exact_logo_file,https://www.wnba.com/team/indiana-fever,approved,true,registered_source_policy_no_block_match,exact_logo_ready_for_review_renderer,renderer_may_use_exact_local_logo_after_normal_visual_qa,catalog_only_no_action,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/wnba/wnba_team_logo_review_intake.csv,true,false,false,false,false,false,false
new_york_liberty,New York Liberty,Eastern,true,assets/leagues/wnba/teams/new_york_liberty/logo.png,assets/leagues/wnba/teams/new_york_liberty/logo.png,true,https://liberty.wnba.com/,human_reviewed_official_team_source_for_review_only_renderer_use,https://www.wnba.com/team/new-york-liberty,approved,true,registered_source_policy_no_block_match,exact_logo_ready_for_review_renderer,renderer_may_use_exact_local_logo_after_normal_visual_qa,catalog_only_no_action,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/wnba/wnba_team_logo_review_intake.csv,true,false,false,false,false,false,false
toronto_tempo,Toronto Tempo,Eastern,true,assets/leagues/wnba/teams/toronto_tempo/logo.png,assets/leagues/wnba/teams/toronto_tempo/logo.png,true,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Toronto_Tempo_logo.svg/250px-Toronto_Tempo_logo.svg.png,wikipedia_rendered_from_exact_logo_file,https://www.wnba.com/team/toronto-tempo,approved,true,registered_source_policy_no_block_match,exact_logo_ready_for_review_renderer,renderer_may_use_exact_local_logo_after_normal_visual_qa,catalog_only_no_action,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/wnba/wnba_team_logo_review_intake.csv,true,false,false,false,false,false,false
washington_mystics,Washington Mystics,Eastern,true,assets/leagues/wnba/teams/washington_mystics/logo.png,assets/leagues/wnba/teams/washington_mystics/logo.png,true,https://upload.wikimedia.org/wikipedia/en/thumb/7/79/Washington_Mystics_logo.svg/250px-Washington_Mystics_logo.svg.png,wikipedia_rendered_from_exact_logo_file,https://www.wnba.com/team/washington-mystics,unapproved_review_required,true,registered_source_policy_no_block_match,local_logo_manual_review_required,text_badge_or_placeholder_fallback_is_review_only_human_hold,human_review_required_do_not_auto_enable,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/wnba/wnba_team_logo_review_intake.csv,true,false,false,false,false,false,false
dallas_wings,Dallas Wings,Western,true,assets/leagues/wnba/teams/dallas_wings/logo.png,assets/leagues/wnba/teams/dallas_wings/logo.png,true,https://upload.wikimedia.org/wikipedia/en/9/95/Dallas_Wings_logo.svg,wikipedia_exact_logo_file,https://www.wnba.com/team/dallas-wings,approved,true,registered_source_policy_no_block_match,exact_logo_ready_for_review_renderer,renderer_may_use_exact_local_logo_after_normal_visual_qa,catalog_only_no_action,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/wnba/wnba_team_logo_review_intake.csv,true,false,false,false,false,false,false
golden_state_valkyries,Golden State Valkyries,Western,true,assets/leagues/wnba/teams/golden_state_valkyries/logo.png,assets/leagues/wnba/teams/golden_state_valkyries/logo.png,true,https://upload.wikimedia.org/wikipedia/en/0/00/Golden_State_Valkyries_logo.svg,wikipedia_exact_logo_file,https://www.wnba.com/team/golden-state-valkyries,approved,true,registered_source_policy_no_block_match,exact_logo_ready_for_review_renderer,renderer_may_use_exact_local_logo_after_normal_visual_qa,catalog_only_no_action,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/wnba/wnba_team_logo_review_intake.csv,true,false,false,false,false,false,false
las_vegas_aces,Las Vegas Aces,Western,true,assets/leagues/wnba/teams/las_vegas_aces/logo.png,assets/leagues/wnba/teams/las_vegas_aces/logo.png,true,https://upload.wikimedia.org/wikipedia/en/f/ff/New_Las_Vegas_Aces_WNBA_logo_2024.svg,wikipedia_exact_logo_file,https://www.wnba.com/team/las-vegas-aces,approved,true,registered_source_policy_no_block_match,exact_logo_ready_for_review_renderer,renderer_may_use_exact_local_logo_after_normal_visual_qa,catalog_only_no_action,approve_for_review_only_renderer_use|deny_logo_asset|hold_for_more_evidence|revise_source_metadata,data/asset_registry/wnba/wnba_team_logo_review_intake.csv,true,false,false,false,false,false,false
