script_version,rank,editorial_decision,recommended_timing,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,time_sensitive,verification_needed,sensitive,duplicate_status,related_story_count,cluster_rank,cluster_id,primary_entity,content_lane,content_bucket,sport,story_type,source,headline,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,published,age_hours,decision_reason,score_reason,notes
v11_final,1,Must Post,Post ASAP,79,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,9,1,wnba::angel reese,Angel Reese,Star-driven engagement,Star Watch,WNBA,Record / Milestone,Just Women's Sports,Angel Reese Posts Historic Double-Double in Dream vs Sky Victory,https://justwomenssports.com/reads/dream-vs-sky-angel-reese-double-double-atlanta-dream-chicago-sky-wnba-commissioners-cup-score/,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: Angel Reese Posts Historic Double-Double in Dream vs Sky Victory,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Angel Reese Posts Historic Double-Double in Dream vs Sky Victory What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-10T15:59:49+00:00,20.5,"High-score, timely, verified hard-news story.","Record or milestone. Fresh under 24 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,2,Verify First,Verify first,77,8,6,Other,Yes,Passed: clear women's sports signal.,No,Yes,No,Primary,23,1,wnba::caitlin clark,Caitlin Clark,Star-driven engagement,Star Watch,WNBA,Record / Milestone,Hawkeyes Wire,"Caitlin Clark, Fever draw another near-milestone audience vs. Liberty",https://sports.yahoo.com/articles/caitlin-clark-fever-draw-another-003058717.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,"Milestone watch: Caitlin Clark, Fever draw another near-milestone audience vs. Liberty",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"Caitlin Clark, Fever draw another near-milestone audience vs. Liberty What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-11T00:30:58+00:00,12.0,Needs stronger confirmation before posting.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,3,Maybe Post,Post during daytime engagement window,72,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,8,1,wnba::aja_wilson,A'Ja Wilson,Star-driven engagement,Growth of the Game,WNBA,League Expansion,Just Women's Sports,"A’ja Wilson, Dawn Staley Top 2026 TIME 100 Most Influential People in Sports List",https://justwomenssports.com/reads/time-100-most-influential-people-sports-list-womens-athletes-dawn-staley-aja-wilson-2026/,Map/expansion carousel,Another market is betting big on women's sports.,"Expansion watch: A’ja Wilson, Dawn Staley Top 2026 TIME 100 Most Influential People in Sports List",Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"A’ja Wilson, Dawn Staley Top 2026 TIME 100 Most Influential People in Sports List More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-10T15:35:46+00:00,20.9,"Strong candidate, but not mandatory.","Expansion story. Fresh under 24 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,4,Maybe Post,Use when convenient,71,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,6,1,nwsl / women's soccer::gotham fc,Gotham Fc,Daily news,Daily News,NWSL / Women's Soccer,Record / Milestone,Equalizer Soccer,Gotham FC announces first-ever ‘dedicated’ training facility,https://news.google.com/rss/articles/CBMiogFBVV95cUxPRTAyUG93UzNGVDZWWFVzcmhFUXBKQ3NhZF9aQUJYNHB0cklZQ2hvVzdnSGZweFR1Y1BWSFFQNEF5Qk1abHZZNDBZMDdUZGpTbVF6TVMyS1c3d0ZqSWFMOWktY0p6ajAwem5FQmNQUGphbHJtNDl0MmNVZ0tiS2J1WHBmQ1RWRnUwODN3WVc1NW9lWi1zMFJLYkhaQXktNV9QdVE?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Gotham FC announces first-ever ‘dedicated’ training facility,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Gotham FC announces first-ever ‘dedicated’ training facility What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #NWSL #USWNT #WomensSoccer,2026-06-10T18:38:41+00:00,17.8,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 24 hours. Core brand sport: NWSL / Women's Soccer. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,5,Maybe Post,Use when convenient,68,7,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,30,1,pwhl / women's hockey::pwhl,Pwhl,Daily news,Daily News,PWHL / Women's Hockey,Breaking / Transaction,Professional Women's Hockey League (PWHL),Laila Edwards 2026 Draft Profile,https://news.google.com/rss/articles/CBMigwFBVV95cUxPQ1ZCa2NRSmtOdXJLVVk0X0ZnY1lLdERKUElTVldNOHNRai1nbE9jODlLVGtENG51MGt6R0tzNWV1YlA3N25vbDZKWExMalBKLWdyVTJyWnVzbXJZUExWNVNOM1R0OE4yTXM1eUo5VUdaVkpQOWtuSERZcEs5dzhvT3JDSQ?oc=5,Story post,Laila Edwards 2026 Draft Profile,Laila Edwards 2026 Draft Profile,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: Laila Edwards 2026 Draft Profile,"This is a useful update, but it should be weighed against stronger stories.",Laila Edwards 2026 Draft Profile What should we cover next?,"Use a simple PWHL / Women's Hockey news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,2026-06-11T10:58:39+00:00,1.5,"Strong candidate, but not mandatory.",Confirmed breaking or transaction story. Fresh under 6 hours. Core brand sport: PWHL / Women's Hockey. Source quality 10/10. Engagement: normal interest. Penalties: no major penalties.,
v11_final,6,Save for Weekend,Post during daytime engagement window,64,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,softball::grand_slams_lights_out_pitching_define_ausl_opening,,Growth of the game,Growth of the Game,Softball,League Expansion,Just Women's Sports,"Grand Slams, Lights-Out Pitching Define AUSL Opening Day",https://justwomenssports.com/reads/ausl-opening-day-2026-montana-fouts-softball-schedule-scores/,Map/expansion carousel,Another market is betting big on women's sports.,"Expansion watch: Grand Slams, Lights-Out Pitching Define AUSL Opening Day",Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"Grand Slams, Lights-Out Pitching Define AUSL Opening Day More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,2026-06-10T17:32:18+00:00,18.9,Useful but not urgent.,Expansion story. Fresh under 24 hours. Strong secondary sport: Softball. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,7,Save for Weekend,Save for weekend or filler slot,64,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,softball::athletes_unlimited_togethxr_debut_everyone_watches_women's_softball,,College spotlight,College Spotlight,Softball,Record / Milestone,Togethxr,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s Softball” Amid Historic Growth for the Game,https://news.google.com/rss/articles/CBMifEFVX3lxTE5SOHI0eXB5eGNXajNwX0IteXBGN01RSXJMZS1hTzlqZm5HQ2RKVUtHbUdJaEFEdXFDbzZQVGZfQXJZWlVaM3FiZkVfRlk4NnFBSTRVRU5OMlprS0dxcFFrVWtaTGZIajRIWE1OR2FmVTF2N2JRWjFoMGZ0SzA?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s Softball” Amid Historic Growth for the Game,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s Softball” Amid Historic Growth for the Game What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,2026-06-08T15:17:29+00:00,69.2,Useful but not urgent.,Record or milestone. Recent under 72 hours. Strong secondary sport: Softball. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,8,Save for Weekend,Post during daytime engagement window,63,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,1,1,ncaa women's basketball::iowa_women's_basketball_reoffers_2028_star_recruitment_reopens,,Roster/recruiting,Roster / Recruiting,NCAA Women's Basketball,Recruiting / Roster News,Yahoo Sports,Iowa women's basketball reoffers 2028 4-star as recruitment reopens,https://news.google.com/rss/articles/CBMijgFBVV95cUxNa29KQVlsXy1pRjVleWNaZXpId0JXd21QOHpVc3R3ZERsOV9uUGZuSWdTSTJiWDU2a1pBY0ttdFllS3Y1b3IzVHFJMlNISXpuY1k4RFBtd0VpYktOaUgzZGNibVQzOXhpMHM2dEozTldoaEsxaWVvWkxjb2NibUxpbnRVcU9oS1dqWWtndUlR?oc=5,Roster/recruiting graphic,The next wave of talent is already changing the future.,Roster watch: Iowa women's basketball reoffers 2028 4-star as recruitment reopens,Slide 1: roster/recruiting news | Slide 2: who is involved | Slide 3: why it matters | Slide 4: what comes next,A future-star angle with a clear roster-building hook.,Recruiting and roster stories show where the next wave of stars is coming from.,Iowa women's basketball reoffers 2028 4-star as recruitment reopens How big is this move for the program?,"Use a roster/recruiting graphic with the player, school/team, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #NCAAWBB #WomensBasketball,2026-06-11T10:45:31+00:00,1.7,Useful but not urgent.,Recruiting or roster-building story. Fresh under 6 hours. Core brand sport: NCAA Women's Basketball. Source quality 9/10. Engagement: normal interest. Penalties: no major penalties.,
v11_final,9,Save for Weekend,Post within 2 hours if still fresh,63,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,1,1,women's sports::zaria_tears_through_tatum_paxley_wins_wwe_nxt,,Game coverage,Tonight / Game Coverage,Women's Sports,Game Recap / Result,Yahoo Sports,"Zaria Tears Through Tatum Paxley, Wins WWE NXT Women's NA Title",https://news.google.com/rss/articles/CBMihAFBVV95cUxNbVJ6VnF5QjBaLVdYeGU0cGZ4emk5SG11cjhybXRXN2VmV0tfcTAzN05Na2ltNndNUWlHMkh5MjZ3S25kVXpxbDhNXzNDTkVXWTZaUnlna3RFYzNwNHBJQVRvNEhNQk1uOVA1Z0dmMFE2RDhmbFhwN2Y1VFRKbVV4eFNkYk8?oc=5,Story post,Here is the quick version of what happened and why it matters.,"Quick recap: Zaria Tears Through Tatum Paxley, Wins WWE NXT Women's NA Title",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Women's Sports fans.",This is timely Women's Sports coverage with a result fans may want explained quickly.,"Zaria Tears Through Tatum Paxley, Wins WWE NXT Women's NA Title Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews,2026-06-10T02:05:00+00:00,34.4,Useful but not urgent.,Championship or major result. Aging under 48 hours. General women's sports fit. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,10,Save for Weekend,Post during daytime engagement window,63,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,nwsl / women's soccer::england_women's_ratings_ukraine_lauren_james_dazzles_georgia,,Growth of the game,Growth of the Game,NWSL / Women's Soccer,Business / Growth,FOX Sports,England women's player ratings vs Ukraine: Lauren James dazzles and Georgia Stanway scores again but Lionesses set for Women's World Cup qualifying play-offs,https://news.google.com/rss/articles/CBMiogJBVV95cUxQNDJ3cV82ZHd2bXRyTEZYVGR4YmxpLURPNFdleElPWEVWZkduN25UdHNqcTFnRjZqeUNZUlJyWVdoWVhnbE9tSDQtZlh0VnlwS3dWWHYySF9yRlRHdTFCa0d4Q2dMc2pSWEhMN2duYjNEWVFUbXZvaGgta3dDcGozbHhxdG9Sa0R6UHR0T2pLUkxjeTBTTU1vaEw3d05GR3gwNUx4VUk4YndjMF9reU1YS3ItdzB6QjYyRlN3OWFGQk9IVWJGR1Z3cHJYUTVjWTNmR19icWVtMWsxc01paGw2Zk9fd0FEaUNiTVFjTVBxdl9fYUI5ZEliNlI0UkNpWVF1dFc5QmJLbTBhYlE3NGI5UmV5QzBLUGd4d2RaeVEtWW04UQ?oc=5,Data carousel,Women's sports are becoming impossible for the business world to ignore.,The business of women's sports keeps growing: England women's player ratings vs Ukraine: Lauren James dazzles and Georgia Stanway scores again but Lionesses set for Women's World Cup qualifying play-offs,Slide 1: headline stat | Slide 2: what changed | Slide 3: why it matters | Slide 4: what comes next,The business of women's sports is not emerging anymore. It is becoming big business.,This helps show the business momentum behind women's sports.,England women's player ratings vs Ukraine: Lauren James dazzles and Georgia Stanway scores again but Lionesses set for Women's World Cup qualifying play-offs The growth of women's sports keeps getting harder to ignore.,Use a clean data carousel with bold numbers and simple context.,#WomensSports #HerSportsDaily #SportsNews #NWSL #USWNT #WomensSoccer,2026-06-09T18:52:00+00:00,41.6,Useful but not urgent.,Business/growth story. Recent under 72 hours. Core brand sport: NWSL / Women's Soccer. Source quality 9/10. Engagement: normal interest. Penalties: no major penalties.,
