player_id,league_id,team_id,display_name,provider_player_id,roster_source_url,status,manual_review_status,asset_registry_status,approval_status,notes
nwsl::Football_Player::aa3fb0629ef8427fbe4ec8242a5d8865,nwsl,angel_city_fc,Ally Sentnor,opta:Player:8gqtwfvc0ehmlvnaw2qb112zu,https://www.nwslsoccer.com/teams/9587b8ce40624165903b6bc9fd252634/angel-city-fc/roster,Left Team,identity_source_review_required,candidate_layer_only_no_asset_write,not_approved,"Official public NWSL roster metadata only; no image download, no approval, no renderer enablement."
nwsl::Football_Player::e4c0dd7de1294525a9f1635b7e210792,nwsl,angel_city_fc,Angelina Anderson,opta:Player:lg9muzm3sbiijicsik53m3je,https://www.nwslsoccer.com/teams/9587b8ce40624165903b6bc9fd252634/angel-city-fc/roster,Active,identity_source_review_required,candidate_layer_only_no_asset_write,not_approved,"Official public NWSL roster metadata only; no image download, no approval, no renderer enablement."
nwsl::Football_Player::8f646310f20a489f84c92d5c4b831d1b,nwsl,angel_city_fc,Ariadina Alves Borges,opta:Player:9tbrhbbmfxq8l363kybl4g7ah,https://www.nwslsoccer.com/teams/9587b8ce40624165903b6bc9fd252634/angel-city-fc/roster,Active,identity_source_review_required,candidate_layer_only_no_asset_write,not_approved,"Official public NWSL roster metadata only; no image download, no approval, no renderer enablement."
nwsl::Football_Player::eefb8531af1342a496d4e65ba1257e37,nwsl,angel_city_fc,Carina Lageyre,opta:Player:e1bvlesfxzgvulb26s3v4wlqs,https://www.nwslsoccer.com/teams/9587b8ce40624165903b6bc9fd252634/angel-city-fc/roster,Active,identity_source_review_required,candidate_layer_only_no_asset_write,not_approved,"Official public NWSL roster metadata only; no image download, no approval, no renderer enablement."
nwsl::Football_Player::6c46721d5109405395df45ddfd680316,nwsl,angel_city_fc,Casey Phair,opta:Player:cenm8mly98mwv2630hcke4fmc,https://www.nwslsoccer.com/teams/9587b8ce40624165903b6bc9fd252634/angel-city-fc/roster,Active,identity_source_review_required,candidate_layer_only_no_asset_write,not_approved,"Official public NWSL roster metadata only; no image download, no approval, no renderer enablement."
nwsl::Football_Player::fd08719793c4487c82b7d3aceba2ad0f,nwsl,angel_city_fc,Claire Emslie,opta:Player:18kiz7s5jlyotkb4p0sbbxyol,https://www.nwslsoccer.com/teams/9587b8ce40624165903b6bc9fd252634/angel-city-fc/roster,Active,identity_source_review_required,candidate_layer_only_no_asset_write,not_approved,"Official public NWSL roster metadata only; no image download, no approval, no renderer enablement."
nwsl::Football_Player::ff16e70c73b943e38662bc6d895edb92,nwsl,angel_city_fc,Emily Sams,opta:Player:9yvkpwm78jaqr321imfc3rrbo,https://www.nwslsoccer.com/teams/9587b8ce40624165903b6bc9fd252634/angel-city-fc/roster,Active,identity_source_review_required,candidate_layer_only_no_asset_write,not_approved,"Official public NWSL roster metadata only; no image download, no approval, no renderer enablement."
nwsl::Football_Player::3fb7c0ab25ef4b3db335ad6f5afe4e10,nwsl,angel_city_fc,Evelyn Shores,opta:Player:9cjpmzuv45ecn52cspao7p65m,https://www.nwslsoccer.com/teams/9587b8ce40624165903b6bc9fd252634/angel-city-fc/roster,Active,identity_source_review_required,candidate_layer_only_no_asset_write,not_approved,"Official public NWSL roster metadata only; no image download, no approval, no renderer enablement."
nwsl::Football_Player::3bc0fbb6e9c548dca58f71d4b8a63665,nwsl,angel_city_fc,Faith Nguyen,opta:Player:9hobp60n9onhlg5jaatqthnh0,https://www.nwslsoccer.com/teams/9587b8ce40624165903b6bc9fd252634/angel-city-fc/roster,Active,identity_source_review_required,candidate_layer_only_no_asset_write,not_approved,"Official public NWSL roster metadata only; no image download, no approval, no renderer enablement."
nwsl::Football_Player::f737dfd0124341ddbdefdab7739f056f,nwsl,angel_city_fc,Gisele Thompson,opta:Player:89fa211ocgno2q0to22emh20a,https://www.nwslsoccer.com/teams/9587b8ce40624165903b6bc9fd252634/angel-city-fc/roster,Active,identity_source_review_required,candidate_layer_only_no_asset_write,not_approved,"Official public NWSL roster metadata only; no image download, no approval, no renderer enablement."
