script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Must Post,82,9,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.",Championship or major result. Fresh under 6 hours. Strong secondary sport: Track & Field. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,15,40,10,4,13,0,Tonight / Game Coverage,Game coverage,Track & Field,Game Recap / Result,NCAA.com,Georgia wins the 2026 DI women's outdoor track and field championship,2026-06-14T05:33:31+00:00,3.4,https://news.google.com/rss/articles/CBMixAFBVV95cUxObGJ1RmU1c2Q1TVhCZVczdm1INnNwNW4wbnFWZEFTRkFDUzUzT1h4R0Mtc1BXbnpqV1FwZzd6ZmZ5U2JSX1hjYjRuR2ZtODRxRDFhX1p5SkdIU0Y4a24xZ2VjUmZQbEtMOFBSSFVHQllNN2JkRXVJbzJKWlNCZGE0UG0wb3VIMGM2SmdfNk9CU1NSTmhhdGZWWmN6STlFU0lYTnVPelRGYmd5MzdKVG5HcTJEeTJhRUowZUpoZXpJR3d4MjFl?oc=5,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,Quick recap: Georgia wins the 2026 DI women's outdoor track and field championship,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Track & Field fans.",This is timely Track & Field coverage with a result fans may want explained quickly.,Georgia wins the 2026 DI women's outdoor track and field championship Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #TrackAndField,,track & field::georgia_wins_2026_women's_outdoor_track_field_championship,1,1,Primary,No,No,Yes,,Georgia wins the 2026 DI women's outdoor track and field championship NCAA.com
v11_final,Must Post,78,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.",Championship or major result. Fresh under 12 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: normal interest. Penalties: no major penalties.,12,40,14,0,12,0,Tonight / Game Coverage,Game coverage,WNBA,Game Recap / Result,FOX Sports,"Indiana Fever vs. Connecticut Sun - Final Score - June 13, 2026",2026-06-14T02:10:14+00:00,6.8,https://news.google.com/rss/articles/CBMimgFBVV95cUxQZGktenlOeTA1TzlWSC1VUFZNWDdDb0dJcGYxdVdZeDRLNG5BQlROV0FEc3d4U3RKQVBQMW1LN0hpNDZzNWs2dndndUxyRS1VZ2cwV0xISlFhdlRGZzF1WjFzNHJiczFUV3o1eGhZeUtTaG9KYkRPamZOWXZvZG5SN1hPWVlmNFpJVWdQZHJlX09jQmtVajdXZmJn?oc=5,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,"Quick recap: Indiana Fever vs. Connecticut Sun - Final Score - June 13, 2026",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,"Indiana Fever vs. Connecticut Sun - Final Score - June 13, 2026 Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Indiana Fever,wnba::indiana fever,1,6,Primary,No,No,Yes,,"Indiana Fever vs. Connecticut Sun - Final Score - June 13, 2026 FOX Sports"
v11_final,Must Post,76,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.","Record or milestone. Recent under 72 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",7,35,14,8,12,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,CBS Sports,"A’ja Wilson scores 32 points, Chelsea Gray ties WNBA record with 9 3-pointers, Aces beat Fire 105-89",2026-06-12T04:36:00+00:00,52.4,https://news.google.com/rss/articles/CBMizwFBVV95cUxNSWxYTk93VkhjS0NuanJEVUJzU0pvdmhtTTRHWW03M3VLREo2bFNYaGZyLVBOZDB3SjJ0aGN4LVAxbWNNWENlc3MwUlMtd0s2dGxxUk1va1JvNE1wa3hoa3otcS1PWk5wUEFYTjZGZWtfang3dWExVm9OZ1NBZmE1ZGxCY25reEpFVmZoUlYzMEZJVWJEX3hCd1JDWjl2eDBLVDZLeEYzTmxNWWtLeDFQT2VaN0JXaThXbEtzU0dzbFZzaDNaNjNCVEhrWHJpMm8?oc=5,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,"Milestone watch: A’ja Wilson scores 32 points, Chelsea Gray ties WNBA record with 9 3-pointers, Aces beat Fire 105-89",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"A’ja Wilson scores 32 points, Chelsea Gray ties WNBA record with 9 3-pointers, Aces beat Fire 105-89 What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,A'Ja Wilson,wnba::aja_wilson,1,8,Primary,No,No,No,,"A’ja Wilson scores 32 points, Chelsea Gray ties WNBA record with 9 3-pointers, Aces beat Fire 105-89 CBS Sports"
v11_final,Skip Duplicate,76,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post ASAP,Another stronger version of this topic already exists.,"Record or milestone. Recent under 72 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",7,35,14,10,10,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,Just Women's Sports,Aces Vet Chelsea Gray’s Record-Tying Night Fuels Commissioner’s Cup Win,2026-06-12T17:33:47+00:00,39.4,https://justwomenssports.com/reads/aces-vs-fire-chelsea-gray-2026-wnba-commissioners-cup-game-scores/,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: Aces Vet Chelsea Gray’s Record-Tying Night Fuels Commissioner’s Cup Win,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Aces Vet Chelsea Gray’s Record-Tying Night Fuels Commissioner’s Cup Win What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,A'Ja Wilson,wnba::aja_wilson,2,8,Duplicate / alternate angle,No,No,No,"Basketball, News, WNBA, 2026 WNBA Commissioner's Cup, 2026 WNBA season, A'ja Wilson, Chelsea Gray, Las Vegas Aces, Portland Fire",Chelsea Gray tied the WNBA's 3-point record while A'ja Wilson dropped 32 points as the Las Vegas Aces dominated the Portland Fire. The post Aces Vet Chelsea Gray’s Record-Tying Night Fuels Commissioner’s Cup Win appeared first on Just Women's Sports .
v11_final,Must Post,76,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.","Record or milestone. Recent under 72 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",7,35,14,10,10,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,Just Women's Sports,"Aliyah Boston, Caitlin Clark, and Sydney Taylor Make History in Sky vs Fever Thriller",2026-06-12T16:36:37+00:00,40.3,https://justwomenssports.com/reads/sky-vs-fever-wnba-commissioners-cup-2026-aliyah-boston-sydney-taylor/,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,"Milestone watch: Aliyah Boston, Caitlin Clark, and Sydney Taylor Make History in Sky vs Fever Thriller",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"Aliyah Boston, Caitlin Clark, and Sydney Taylor Make History in Sky vs Fever Thriller What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin clark,1,27,Primary,No,No,No,"Basketball, News, WNBA, 2026 WNBA Commissioner's Cup, 2026 WNBA season, Aliyah Boston, Caitlin Clark, Chicago Sky, Indiana Fever, Sydney Taylor","Sydney Taylor scored a historic 30 points, but the Chicago Sky fell to Aliyah Boston, Caitlin Clark, and the Indiana Fever in overtime. The post Aliyah Boston, Caitlin Clark, and Sydney Taylor Make History in Sky vs Fever Thriller appeared first on Just Women's Sports ."
v11_final,Maybe Post,75,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,"Strong candidate, but not mandatory.",Championship or major result. Fresh under 24 hours. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,8,40,10,4,13,0,Tonight / Game Coverage,Game coverage,Tennis,Game Recap / Result,WTA Tennis,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan",2026-06-13T09:48:23+00:00,23.2,https://news.google.com/rss/articles/CBMitwFBVV95cUxPbXUtY0FsX1VUd3JSQUFoTV9oQm1UX3RjMFdwREVZaVdsb2lVUmZWSmc1VmMwVm5XMU5MU3FWbm5xU2lEbDYzN09STDJyYmdzejhPR2cySW9GcHJqMF80QklwcHVRUXltUVBEZUFlem9LR1kxYmVFZWRvS2JjTHA3SnhQTlcyMWtCbnNNUW1qYmNmVEtheG5Ma0VpbndhZlQxOHJRdS1DQ3ppSy12OElNeTV2bE9BODA?oc=5,Story post,Here is the quick version of what happened and why it matters.,"Quick recap: Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Tennis fans.",This is timely Tennis coverage with a result fans may want explained quickly.,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,,tennis::gauff_wins_career_wta_1000_title_ends_pegula's,1,1,Primary,No,No,Yes,,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan WTA Tennis"
v11_final,Maybe Post,75,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.","Record or milestone. Recent under 72 hours. Strong secondary sport: Track & Field. Source quality 10/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",7,35,10,10,13,0,Star Watch,Star-driven engagement,Track & Field,Record / Milestone,NCAA.com,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record,2026-06-12T15:14:55+00:00,41.7,https://news.google.com/rss/articles/CBMi0AFBVV95cUxObnBtV1YxcUxLd1F0dlhTUm90TERMcDF4VVdFWndwcE5KU1hlWnEzbTI1SndxdUxpX2hHNHk3b3otZ2Vvb1ZuTHJoX1lXaXZzb3l4OWE3TkxTcjh5T2xTbDdma3BDRk0ycGF1dG42cmlLckRJVnVST2pqYWRhSm5uOERMMVhhQThqMnpubkhQc3hVZngzRFlZVTN3aXgtX0d0bG9GMTMyMEVRSlZfR0lvZFF1X2lLeG5PdWM3SEdmOTNXbEFzUTQtSmx3OHN2VUY0?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #TrackAndField,Sha'Carri Richardson,track & field::sha'carri richardson,1,1,Primary,No,No,No,,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record NCAA.com
v11_final,Maybe Post,73,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,"Strong candidate, but not mandatory.",Championship or major result. Fresh under 24 hours. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,8,40,10,2,13,0,Tonight / Game Coverage,Game coverage,Tennis,Game Recap / Result,WTA Tennis,'Forza' in Rome: Paolini takes the title and sweeps to national glory,2026-06-13T19:03:43+00:00,13.9,https://news.google.com/rss/articles/CBMikgFBVV95cUxNTHV0SEpqTVBmSHBhNVp3a3dQdWlZb3M5R0FsSUpxbmh6WXBqNFVJMng4OHJBWGd1Vkk3Z09HSFRsZkNNaVlJYm9CdldycDhfXzN2T3FDYmw1QWRlakR2V040ZUJuLVluLUNRN0JHV2ltNFdEeENwTEdDd1NiSEZCMDVUODV6NnBXRWZMcXp6MFNGZw?oc=5,Story post,Here is the quick version of what happened and why it matters.,Quick recap: 'Forza' in Rome: Paolini takes the title and sweeps to national glory,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Tennis fans.",This is timely Tennis coverage with a result fans may want explained quickly.,'Forza' in Rome: Paolini takes the title and sweeps to national glory Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,,tennis::'forza'_rome_paolini_takes_title_sweeps_national_glory,1,1,Primary,No,No,Yes,,'Forza' in Rome: Paolini takes the title and sweeps to national glory WTA Tennis
v11_final,Maybe Post,71,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Recent under 72 hours. Core brand sport: WNBA. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,35,14,2,13,0,Daily News,Daily news,WNBA,Record / Milestone,Las Vegas Aces | WNBA,GAME RECAP: Record 3-Point Shooting by Chelsea Gray Helps Aces Douse Fire 105-89,2026-06-12T06:11:32+00:00,50.8,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQc3hFZ3NCTlQ0cWZiQUlYSkI5SFNjQllpTXA4dXhnRlpzWjBDRFUtek5QYTdvYVk0cElNREdWZTM1U21YLVFMLV9Cb3ZkcWttZEtMQ3B3dVBiRlBkQ1JRRC1zdk16Ti1PSVJSNGdFMUVaNXJTUGdxM0xjSXVNakZLZ195LVdxRFA4NlZhaUNxc1hqSjNLOUc2LUt3NnZaSzk4el9MS3I4eGstZw?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: GAME RECAP: Record 3-Point Shooting by Chelsea Gray Helps Aces Douse Fire 105-89,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,GAME RECAP: Record 3-Point Shooting by Chelsea Gray Helps Aces Douse Fire 105-89 What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Las Vegas Aces,wnba::las vegas aces,1,13,Primary,No,No,No,,GAME RECAP: Record 3-Point Shooting by Chelsea Gray Helps Aces Douse Fire 105-89 Las Vegas Aces | WNBA
v11_final,Skip,69,7,6,Other,Yes,Passed: clear women's sports signal.,Use when convenient,Needs verification and score is not high enough.,Record or milestone. Fresh under 24 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: high-interest keyword. Penalties: no major penalties.,10,35,14,2,8,0,Daily News,Daily news,WNBA,Record / Milestone,Dallas Wings,Wings Visit Fire for First-Ever Meeting,2026-06-13T15:43:03+00:00,17.2,https://news.google.com/rss/articles/CBMidkFVX3lxTE5tV1RVa1RhWTJ3MVNHNlF1NkY4LTBwNVBQcVhSN1Vyd3daWGtCZXdHMnNmZVd3eGZKV1lSak53cUNTdFhmanQwM0twLVVkQ0Zjb0I4Skl4Q3djWlFoUW55N1N2ajhVTndmS2hYZU5Ma1FhMWY2VVE?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Wings Visit Fire for First-Ever Meeting,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Wings Visit Fire for First-Ever Meeting What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Dallas Wings,wnba::dallas wings,1,3,Primary,Yes,No,No,,Wings Visit Fire for First-Ever Meeting Dallas Wings
