script_version,rank,editorial_decision,recommended_timing,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,time_sensitive,verification_needed,sensitive,duplicate_status,related_story_count,cluster_rank,cluster_id,primary_entity,content_lane,content_bucket,sport,story_type,source,headline,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,published,age_hours,decision_reason,score_reason,notes
v11_final,1,Must Post,Post ASAP,87,9,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,38,1,wnba::caitlin clark,Caitlin Clark,Star-driven engagement,Tonight / Game Coverage,WNBA,Game Recap / Result,Just Women's Sports,Caitlin Clark Hits Game-Winning 3-Pointer to Push Fever Past Mystics,https://justwomenssports.com/reads/caitlin-clark-three-point-buzzer-beater-fever-mystics-sonia-citron-wnba-score/,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,Quick recap: Caitlin Clark Hits Game-Winning 3-Pointer to Push Fever Past Mystics,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,Caitlin Clark Hits Game-Winning 3-Pointer to Push Fever Past Mystics Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-09T15:43:15+00:00,2.9,"High-score, timely, verified hard-news story.","Championship or major result. Fresh under 6 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,2,Must Post,Post ASAP,81,9,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,8,1,wnba::aja_wilson,A'Ja Wilson,Star-driven engagement,Star Watch,WNBA,Record / Milestone,Just Women's Sports,A’ja Wilson Makes WNBA History in Aces vs. Storm Win,https://justwomenssports.com/reads/storm-vs-aces-aja-wilson-wnba-scores/,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: A’ja Wilson Makes WNBA History in Aces vs. Storm Win,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,A’ja Wilson Makes WNBA History in Aces vs. Storm Win What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-09T17:11:14+00:00,1.4,"High-score, timely, verified hard-news story.","Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,3,Maybe Post,Post within 2 hours if still fresh,80,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,25,1,softball::texas_wcws_title,Texas Softball,Game coverage,Tonight / Game Coverage,Softball,Game Recap / Result,Just Women's Sports,Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records,https://justwomenssports.com/reads/wcws-finals-wcws-viewership-record-texas-softball-espn-2026/,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,Quick recap: Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Softball fans.",This is timely Softball coverage with a result fans may want explained quickly.,Texas’s 2026 WCWS Finals Win Shatters NCAA Softball Viewership Records Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,2026-06-09T15:53:11+00:00,2.7,Downgraded from Must Post because the daily Must Post cap was reached.,Championship or major result. Fresh under 6 hours. Strong secondary sport: Softball. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,4,Verify First,Verify first,77,8,6,Other,Yes,Passed: clear women's sports signal.,No,Yes,No,Primary,7,1,wnba::angel reese,Angel Reese,Star-driven engagement,Star Watch,WNBA,Record / Milestone,SB Nation,WNBA gameday discussion: What do you expect from Angel Reese in her return game against the Chicago Sky?,https://sports.yahoo.com/articles/wnba-gameday-discussion-expect-angel-130000043.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: WNBA gameday discussion: What do you expect from Angel Reese in her return game against the Chicago Sky?,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,WNBA gameday discussion: What do you expect from Angel Reese in her return game against the Chicago Sky? What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,2026-06-09T13:00:00+00:00,5.6,Needs stronger confirmation before posting.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,5,Maybe Post,Use when convenient,74,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,No,No,No,Primary,86,1,golf::us_womens_open,Nelly Korda,Star-driven engagement,Star Watch,Golf / LPGA,Record / Milestone,Yahoo Sports,Nelly Korda continues her historic march with 2026 U.S. Women's Open title,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNclBwRHVsTER2cDlORWxGZmhiY1JoVU1oU1IzRGFsS1ROamZvSDlKcG8xOWEzRjFMOWNUU29IeFI1dUZISHZPWFpidzdWS2g2Y1d3MHZsVWZqQUFYZGRvb2ZHZkVVSkZkQkVZNmoyOTJWUTFFSkJucWFwMHNHVURvY1psaVhWOFFTNEhv?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Nelly Korda continues her historic march with 2026 U.S. Women's Open title,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Nelly Korda continues her historic march with 2026 U.S. Women's Open title What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,2026-06-08T03:28:00+00:00,39.1,"Strong candidate, but not mandatory.","Record or milestone. Recent under 72 hours. Strong secondary sport: Golf / LPGA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",
v11_final,6,Maybe Post,Use when convenient,70,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,nwsl / women's soccer::uggla's_complete_city_ladies_takeover_historic_move_women's,,Daily news,Daily News,NWSL / Women's Soccer,Record / Milestone,Yahoo Sports UK,Uggla's complete City Ladies takeover in historic move for women's football in York,https://news.google.com/rss/articles/CBMijAFBVV95cUxQUFNDOXpySmwtTGxrUkJDeTdQWHBRMWdrdzlPbjJ5cmF3QkR6ZnR0UTViWEMxYWhIb3phTnEwaW4yNWVHUjg1eWFkbXRuZzk3bnJBWm1vWHMxMmVKejRfaXY2dU8wdXFhek5UOFB0NG9LbHNEVHd6MkFDUWwxYmt1c2hHcmxGTU83WVRCVg?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Uggla's complete City Ladies takeover in historic move for women's football in York,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Uggla's complete City Ladies takeover in historic move for women's football in York What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #NWSL #USWNT #WomensSoccer,2026-06-08T13:37:10+00:00,29.0,"Strong candidate, but not mandatory.",Record or milestone. Recent under 72 hours. Core brand sport: NWSL / Women's Soccer. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,7,Maybe Post,Post during daytime engagement window,68,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,No,No,No,Primary,18,1,pwhl / women's hockey::pwhl,Pwhl,Growth of the game,Growth of the Game,PWHL / Women's Hockey,League Expansion,AP News,"Hilary Knight will play for PWHL expansion Detroit via sign-and-trade with Las Vegas, AP source says",https://news.google.com/rss/articles/CBMijwFBVV95cUxQVFRwYkxKY05QTWhMcnpBdFgwb2JidU9HZEx4THQ3cTZGUHdJYjd6THRqUWxYZEo4Q2JFZHJETml4SFBVMHNqcFI3c3NGRWhzTG5aNU85SmNEd0o1MWVhMUhpRGVBLTVoZWJTRmo2OENwQWZhWGtnTXoyYVZMM1BCY2tIRFlGTEdFaWJ0VTF0aw?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,"Expansion watch: Hilary Knight will play for PWHL expansion Detroit via sign-and-trade with Las Vegas, AP source says",Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"Hilary Knight will play for PWHL expansion Detroit via sign-and-trade with Las Vegas, AP source says More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,2026-06-09T00:58:00+00:00,17.6,"Strong candidate, but not mandatory.",Expansion story. Fresh under 24 hours. Core brand sport: PWHL / Women's Hockey. Source quality 9/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,8,Save for Weekend,Save for weekend or filler slot,64,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Yes,No,No,Primary,1,1,ncaa women's basketball::maryland_women's_basketball_announces_2026_conference_opponents_maryland,,College spotlight,College Spotlight,NCAA Women's Basketball,Breaking / Transaction,Yahoo Sports,MM 6.9: Maryland women’s basketball announces 2026-27 conference opponents,https://news.google.com/rss/articles/CBMiekFVX3lxTE5ibGMzeTZiNS1yZTdqcFVhS253WWMySWxjMzVqNXpZd3BfN2pZSkdYR3FkMlV2bmJpNGhscU9uS1BULXR0QVNQaDFkSWtGVU0zcnBfaEpqa1I1SXBKM1A4TGRiTnhkcFpBcjJ1RTVfMlNVTUhEZkpiTVFn?oc=5,Story post,MM 6.9: Maryland women’s basketball announces 2026-27 conference opponents,MM 6.9: Maryland women’s basketball announces 2026-27 conference opponents,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: MM 6.9: Maryland women’s basketball announces 2026-27 conference opponents,"This is a useful update, but it should be weighed against stronger stories.",MM 6.9: Maryland women’s basketball announces 2026-27 conference opponents What should we cover next?,"Use a simple NCAA Women's Basketball news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #NCAAWBB #WomensBasketball,2026-06-09T10:30:00+00:00,8.1,Useful but not urgent.,Confirmed breaking or transaction story. Fresh under 12 hours. Core brand sport: NCAA Women's Basketball. Source quality 9/10. Engagement: normal interest. Penalties: no major penalties.,
v11_final,9,Save for Weekend,Save for weekend or filler slot,64,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,softball::athletes_unlimited_togethxr_debut_everyone_watches_women's_softball,,College spotlight,College Spotlight,Softball,Record / Milestone,Togethxr,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s Softball” Amid Historic Growth for the Game,https://news.google.com/rss/articles/CBMifEFVX3lxTE5SOHI0eXB5eGNXajNwX0IteXBGN01RSXJMZS1hTzlqZm5HQ2RKVUtHbUdJaEFEdXFDbzZQVGZfQXJZWlVaM3FiZkVfRlk4NnFBSTRVRU5OMlprS0dxcFFrVWtaTGZIajRIWE1OR2FmVTF2N2JRWjFoMGZ0SzA?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s Softball” Amid Historic Growth for the Game,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Athletes Unlimited and TOGETHXR Debut “Everyone Watches Women’s Softball” Amid Historic Growth for the Game What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,2026-06-08T15:17:29+00:00,27.3,Useful but not urgent.,Record or milestone. Recent under 72 hours. Strong secondary sport: Softball. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
v11_final,10,Save for Weekend,Post during daytime engagement window,63,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,No,No,No,Primary,1,1,pwhl / women's hockey::toronto_sceptres_pushing_through_expansion_process_toronto_sceptres,,Growth of the game,Growth of the Game,PWHL / Women's Hockey,League Expansion,The IX Sports,Toronto Sceptres Pushing Through Expansion Process,https://news.google.com/rss/articles/CBMipwFBVV95cUxPa2dTenNKQ0kzM3lGMFJXWEVZZzdrdEVTSDRDT05GdENuM1FrLVphOWE5M3JUR0pwR3h6aHNJbTVrSVRHWVh2a0lmWFg3alN3S0V4ZmxNU0hfZHZFTEtNbnlMY3dxbDVFdHdQc2E5XzlsdllETER0T3FFT2hndTN4aGpnLThpTWpEZUZMOHYtRUdhYWNEUmZ5ZjFYWUZycU9ZT2h6NlhJUQ?oc=5,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: Toronto Sceptres Pushing Through Expansion Process,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"Toronto Sceptres Pushing Through Expansion Process More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,2026-06-08T00:28:06+00:00,42.1,Useful but not urgent.,Expansion story. Recent under 72 hours. Core brand sport: PWHL / Women's Hockey. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,
