script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Verify First,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Needs stronger confirmation before posting.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,HITC,What Caitlin Clark immediately did after her first-ever game-winner is winning WNBA fans’ hearts,2026-06-09T05:35:31+00:00,3.3,https://sports.yahoo.com/articles/caitlin-clark-immediately-did-her-053531873.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: What Caitlin Clark immediately did after her first-ever game-winner is winning WNBA fans’ hearts,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,What Caitlin Clark immediately did after her first-ever game-winner is winning WNBA fans’ hearts What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin clark,1,38,Primary,Yes,No,No,wnba,"Caitlin Clark had every reason to disappear into the Indiana Fever celebration after hitting the first game-winner of her WNBA career, but she still found time for the young fans waiting nearby. The moment itself was already huge."
v11_final,Verify First,77,8,6,Other,Yes,Passed: clear women's sports signal.,Verify first,Needs stronger confirmation before posting.,"Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",12,35,14,8,8,0,Star Watch,Star-driven engagement,WNBA,Record / Milestone,The Comeback,‘That’s the GOAT’: Caitlin Clark silences the world with game-winning three pointer,2026-06-09T01:49:18+00:00,7.0,https://sports.yahoo.com/articles/goat-caitlin-clark-silences-world-014918424.html,Breaking graphic + carousel,This is the kind of milestone that shows where the game is headed.,Milestone watch: ‘That’s the GOAT’: Caitlin Clark silences the world with game-winning three pointer,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,‘That’s the GOAT’: Caitlin Clark silences the world with game-winning three pointer What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Caitlin Clark,wnba::caitlin_clark_records,1,2,Primary,Yes,No,No,"Articles, Indiana Fever, Washington Mystics, Featured, Caitlin Clark, WNBA","The Indiana Fever entered Monday night’s game against the Washington Mystics with plenty of noise surrounding the state of the franchise following a late-game collapse to the New York Liberty on Saturday, dropping the Fever’s record to 5-5. Clark’s play in particular was a cause for concern amongst fans and pundits alike, with two-time NBA…"
v11_final,Maybe Post,75,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,"Strong candidate, but not mandatory.",Championship or major result. Fresh under 24 hours. Strong secondary sport: Softball. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,8,40,10,4,13,0,Tonight / Game Coverage,Game coverage,Softball,Game Recap / Result,NCAA.com,Texas wins second straight Women's College World Series title | FINAL OUT,2026-06-08T15:16:44+00:00,17.6,https://news.google.com/rss/articles/CBMiuAFBVV95cUxORzFONGdrc1EwNDVtNzNLYmJ5bU1WR2pzZlNjTzBTNEZud3ZDNU9YbUNPOHVlTGJabF80QkstUk9BRWtwbEhLckJKOXZNRFEtTElXT1RQdXVsOVNmTXpqamh4dDlBNXhmcUpZQU9ydjR3YlVxVGN4OWhjdkFtOF95TVoxVUoyekZWd295dFRXSERVQWFCR2VoODl1dXp1UDNPWHJ2dWxiaC02MnVjWUdwaElNRDRlbmVU?oc=5,Story post,Here is the quick version of what happened and why it matters.,Quick recap: Texas wins second straight Women's College World Series title | FINAL OUT,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Softball fans.",This is timely Softball coverage with a result fans may want explained quickly.,Texas wins second straight Women's College World Series title | FINAL OUT Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #Softball #WCWS,College World Series,softball::texas_wcws_title,1,20,Primary,No,No,Yes,,Texas wins second straight Women's College World Series title | FINAL OUT NCAA.com
v11_final,Maybe Post,75,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,"Strong candidate, but not mandatory.","Game result. Fresh under 6 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",15,24,14,10,12,0,Tonight / Game Coverage,Star-driven engagement,WNBA,Game Recap / Result,USA TODAY Sports,"A'ja Wilson beats Diana Taurasi to 6,000 points for WNBA record in Aces win",2026-06-09T06:05:24+00:00,2.8,https://sports.yahoo.com/articles/aja-wilson-beats-diana-taurasi-060524644.html,Story post,Here is the quick version of what happened and why it matters.,"Quick recap: A'ja Wilson beats Diana Taurasi to 6,000 points for WNBA record in Aces win",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,"A'ja Wilson beats Diana Taurasi to 6,000 points for WNBA record in Aces win Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,A'Ja Wilson,wnba::aja_wilson,1,4,Primary,No,No,Yes,"wnba, sports","A’ja Wilson is the fastest player in WNBA history to reach 6,000 points. She accomplished the feat in 278 games to beat Diana Taurasi."
v11_final,Maybe Post,75,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.","Record or milestone. Fresh under 24 hours. Strong secondary sport: Tennis. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",10,35,10,10,10,0,Star Watch,Star-driven engagement,Tennis,Record / Milestone,Just Women's Sports,Mirra Andreeva Becomes Youngest French Open Women’s Champion Since 1992,2026-06-08T16:00:19+00:00,16.8,https://justwomenssports.com/reads/french-open-2026-winner-mirra-andreeva-wta-tour-grand-slam-results/,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Mirra Andreeva Becomes Youngest French Open Women’s Champion Since 1992,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Mirra Andreeva Becomes Youngest French Open Women’s Champion Since 1992 What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,Mirra Andreeva,tennis::mirra andreeva,1,3,Primary,No,No,No,"News, Tennis, 2026 French Open, 2026 WTA season, Maja Chwalińska, Mirra Andreeva, WTA Grand Slams","Mirra Andreeva captured her first-ever Grand Slam title at the 2026 French Open, becoming the youngest women's singles champion since 1992. The post Mirra Andreeva Becomes Youngest French Open Women’s Champion Since 1992 appeared first on Just Women's Sports ."
v11_final,Maybe Post,74,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.","Record or milestone. Recent under 72 hours. Strong secondary sport: Golf / LPGA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",7,35,10,10,12,0,Star Watch,Star-driven engagement,Golf / LPGA,Record / Milestone,Yahoo Sports,Nelly Korda continues her historic march with 2026 U.S. Women's Open title,2026-06-08T03:28:00+00:00,29.4,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNclBwRHVsTER2cDlORWxGZmhiY1JoVU1oU1IzRGFsS1ROamZvSDlKcG8xOWEzRjFMOWNUU29IeFI1dUZISHZPWFpidzdWS2g2Y1d3MHZsVWZqQUFYZGRvb2ZHZkVVSkZkQkVZNmoyOTJWUTFFSkJucWFwMHNHVURvY1psaVhWOFFTNEhv?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Nelly Korda continues her historic march with 2026 U.S. Women's Open title,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Nelly Korda continues her historic march with 2026 U.S. Women's Open title What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,Nelly Korda,golf::us_womens_open,1,81,Primary,No,No,No,,Nelly Korda continues her historic march with 2026 U.S. Women's Open title Yahoo Sports
v11_final,Skip Duplicate,74,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,Another stronger version of this topic already exists.,"Championship or major result. Aging under 48 hours. Strong secondary sport: Golf / LPGA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",2,40,10,10,12,0,Tonight / Game Coverage,Star-driven engagement,Golf / LPGA,Game Recap / Result,AP News,"Nelly Korda wins U.S. Women's Open title with perilous final putt, claiming her 2nd straight major",2026-06-08T02:14:00+00:00,30.6,https://news.google.com/rss/articles/CBMinAFBVV95cUxPSl9BNUp5YkFZWEFOTEZ1dkYzN2hFV0VEcFZYbGttWEFWWm5vRFExOHVrQzlFcWxzS2QxOFFhaVdWNHVWX1BsYkhWMlpxZ1pLaDIzZi11RkhNWGdNVUc5YVVFaExUUzJ5NldnSnZRN01yVVp5VW95MUZLZzZObWlUYW84OEhWdlFCU3BWVWxWN0ROUkg5VzB4Y2pLMUU?oc=5,Story post,Here is the quick version of what happened and why it matters.,"Quick recap: Nelly Korda wins U.S. Women's Open title with perilous final putt, claiming her 2nd straight major",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Golf / LPGA fans.",This is timely Golf / LPGA coverage with a result fans may want explained quickly.,"Nelly Korda wins U.S. Women's Open title with perilous final putt, claiming her 2nd straight major Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,Nelly Korda,golf::us_womens_open,2,81,Duplicate / alternate angle,No,No,Yes,,"Nelly Korda wins U.S. Women's Open title with perilous final putt, claiming her 2nd straight major AP News"
v11_final,Maybe Post,73,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 24 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,10,35,14,4,10,0,Daily News,Daily news,WNBA,Record / Milestone,Just Women's Sports,Washington Coach Sydney Johnson Ejected in Blowout Mystics vs Dream Loss,2026-06-08T15:41:02+00:00,17.2,https://justwomenssports.com/reads/mystics-vs-dream-coach-sydney-johnson-ejected-wnba-game-washington-scores/,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Washington Coach Sydney Johnson Ejected in Blowout Mystics vs Dream Loss,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Washington Coach Sydney Johnson Ejected in Blowout Mystics vs Dream Loss What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Atlanta Dream,wnba::atlanta dream,1,3,Primary,No,No,No,"Basketball, News, WNBA, 2026 WNBA season, Atlanta Dream, Sydney Johnson, Washington Mystics","The Washington Mystics fell to a 4-5 WNBA record, as coach Sydney Johnson was ejected in Saturday's Mystics vs Dream Commissioner's Cup game. The post Washington Coach Sydney Johnson Ejected in Blowout Mystics vs Dream Loss appeared first on Just Women's Sports ."
v11_final,Skip Duplicate,72,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Use when convenient,Another stronger version of this topic already exists.,"Record or milestone. Recent under 72 hours. Strong secondary sport: Golf / LPGA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",7,35,10,8,12,0,Star Watch,Star-driven engagement,Golf / LPGA,Record / Milestone,Yahoo Sports,Nelly Korda picks up historic U.S. Women's Open win by mere inches at Riviera to further bolster legacy,2026-06-08T01:52:00+00:00,31.0,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPbXpTM29aRFUzLVVTZ1BwenBqYU1yVUl0akxYdnNnNU1IVm94YXRUZXhlSXptV3lFZ0hBN1RwVHluUFg1OWJFdWg5YU9aSDJhZzdoeG9uYnBrTER4Z0d0UHFxbWFvaWN5azRjYzZVQkYwYUVSWHBZOXpDbFpZNHdzX3JZRVliRk1McnRtYXNfQ0ttWElvS0hJckM3YWlRTGpVVU9GbmppN3hMUGt4cndSdEFjNW1tM3htVENyV0x0OHhuRUJUcGpmaGtXSndvdzNRRUN6U3FwalZUZU1JRFdkOEFtdlFiMUdQ?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Nelly Korda picks up historic U.S. Women's Open win by mere inches at Riviera to further bolster legacy,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Nelly Korda picks up historic U.S. Women's Open win by mere inches at Riviera to further bolster legacy What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,Nelly Korda,golf::us_womens_open,3,81,Duplicate / alternate angle,No,No,No,,Nelly Korda picks up historic U.S. Women's Open win by mere inches at Riviera to further bolster legacy Yahoo Sports
v11_final,Skip Duplicate,72,8,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,Another stronger version of this topic already exists.,"Championship or major result. Aging under 48 hours. Strong secondary sport: Golf / LPGA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",2,40,10,8,12,0,Tonight / Game Coverage,Star-driven engagement,Golf / LPGA,Game Recap / Result,USA Today,"Nelly Korda wins US Women's Open: Leaderboard, highlights from final round",2026-06-08T01:47:00+00:00,31.1,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNNHVFWXllSjdpX1ZVbVNySWNZSzFmY2p6Qjd4YkhjbVhMOU1ucTd3RVhERnpBd3FoMVBGaGZ3bGNtZ1RhVlhMcjdZaHVQTFhBR09sWThPVEVDWmZHb3dIMVB5YWxXQzhPVm14OVJ0aUhBRzNEZlBJMjFEVG1LWjBkNWF2b3pTbldZVjlfSmdlNktzWXRFNjdpN0E0aEtILVgtS3J6V0RmT2xLbWlmdUJ2OFNMVWxURzZU?oc=5,Story post,Here is the quick version of what happened and why it matters.,"Quick recap: Nelly Korda wins US Women's Open: Leaderboard, highlights from final round",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Golf / LPGA fans.",This is timely Golf / LPGA coverage with a result fans may want explained quickly.,"Nelly Korda wins US Women's Open: Leaderboard, highlights from final round Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #LPGA #Golf,Nelly Korda,golf::us_womens_open,4,81,Duplicate / alternate angle,No,No,Yes,,"Nelly Korda wins US Women's Open: Leaderboard, highlights from final round USA Today"
