script_version,editorial_decision,editorial_score,priority_score,source_quality,source_tier,eligibility_passed,eligibility_reason,recommended_timing,decision_reason,score_reason,freshness_component,story_value_component,brand_fit_component,engagement_component,source_component,penalty_component,content_bucket,content_lane,sport,story_type,source,title,published,age_hours,link,post_format,hook,first_slide,carousel_outline,instagram_angle,why_it_matters,caption_starter,visual_brief,hashtags,primary_entity,cluster_id,cluster_rank,related_story_count,duplicate_status,verification_needed,sensitive,time_sensitive,categories,summary
v11_final,Must Post,77,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post ASAP,"High-score, timely, verified hard-news story.",Championship or major result. Fresh under 24 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,8,40,14,5,10,0,Tonight / Game Coverage,Game coverage,WNBA,Game Recap / Result,Just Women's Sports,Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers,2026-06-16T16:25:28+00:00,20.2,https://justwomenssports.com/reads/minnesota-lynx-portland-fire-wnba-commissioners-cup-scores/,Breaking graphic + carousel,Here is the quick version of what happened and why it matters.,Quick recap: Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers,Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for WNBA fans.",This is timely WNBA coverage with a result fans may want explained quickly.,Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers Here is the quick breakdown and why it matters.,"Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Minnesota Lynx,wnba::minnesota lynx,1,6,Primary,No,No,Yes,"Basketball, News, WNBA, 2026 WNBA Commissioner's Cup, Courtney Williams, Kayla McBride, Minnesota Lynx, Portland Fire",The Minnesota Lynx dominated the expansion Portland Fire 107-74 behind a balanced attack from Courtney Williams and Kayla McBride. The post Minnesota Lynx Beats Portland Fire 107-74 Behind 7 Double-Digit Scorers appeared first on Just Women's Sports .
v11_final,Maybe Post,74,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Fresh under 24 hours. Core brand sport: PWHL / Women's Hockey. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,10,35,14,5,10,0,Daily News,Daily news,PWHL / Women's Hockey,Record / Milestone,Just Women's Sports,PWHL Las Vegas Taps Kim Weiss as 1st Head Coach,2026-06-16T19:37:45+00:00,17.0,https://justwomenssports.com/reads/kim-weiss-pwhl-expansion-las-vegas-coach-pwhl-draft-2026/,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: PWHL Las Vegas Taps Kim Weiss as 1st Head Coach,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,PWHL Las Vegas Taps Kim Weiss as 1st Head Coach What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #PWHL #WomensHockey,Pwhl,pwhl / women's hockey::pwhl,1,44,Primary,No,No,No,"Hockey, News, 2026 PWHL Draft, Kim Weiss, PWHL Detroit, PWHL expansion, PWHL Las Vegas","Las Vegas hired Kim Weiss as head coach days before the 2026 PWHL Draft, marking a major milestone for the PWHL expansion team. The post PWHL Las Vegas Taps Kim Weiss as 1st Head Coach appeared first on Just Women's Sports ."
v11_final,Maybe Post,74,8,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Post during daytime engagement window,"Strong candidate, but not mandatory.","Expansion story. Fresh under 24 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",10,30,14,10,10,0,Growth of the Game,Star-driven engagement,WNBA,League Expansion,Just Women's Sports,ESPN Announces ‘Setting The Tempo’ Docuseries on Canada’s 1st WNBA Team,2026-06-16T16:11:50+00:00,20.5,https://justwomenssports.com/reads/toronto-tempo-espn-docuseries-setting-the-tempo-serena-williams/,Map/expansion carousel,Another market is betting big on women's sports.,Expansion watch: ESPN Announces ‘Setting The Tempo’ Docuseries on Canada’s 1st WNBA Team,Slide 1: expansion headline | Slide 2: market/team details | Slide 3: why demand is rising | Slide 4: fan question,Another sign that women's sports demand is outgrowing the old model.,Expansion stories show where fan demand and investor confidence are rising.,"ESPN Announces ‘Setting The Tempo’ Docuseries on Canada’s 1st WNBA Team More teams, more investment, more proof that the demand is real.","Use a map, team/logo style graphic, or market comparison carousel.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Serena Williams,wnba::serena williams,1,2,Primary,No,No,No,"Basketball, News, WNBA, documentary, ESPN, Serena Williams, Toronto Tempo","A new Serena Williams-backed ESPN docuseries follows the Toronto Tempo, examining the launch of Canada's first WNBA franchise. The post ESPN Announces ‘Setting The Tempo’ Docuseries on Canada’s 1st WNBA Team appeared first on Just Women's Sports ."
v11_final,Maybe Post,73,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Recent under 72 hours. Core brand sport: WNBA. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,35,14,4,13,0,Daily News,Daily news,WNBA,Record / Milestone,Atlanta Dream | WNBA,Dream Notches First-Ever Win Against Expansion Toronto Tempo,2026-06-14T22:30:49+00:00,62.1,https://news.google.com/rss/articles/CBMikgFBVV95cUxPUW5wVUFFRzYwZjByTXJvQ0pNMnd3VUZhR0I5R0VVdHRvUUI2WUw1eVZrUGVHN24yMjRxbmZZeW92T05JRmxwUE5jQ0o2N1F4R2RJMFl5SVlaWmVuQVpueU1NM01zQ1VYWGtTS19rQXQ2YXQ2Y05DWWNfLU1NNTI3Qmt2OVdZWjl1bWhNbmtSY1Z3UQ?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Dream Notches First-Ever Win Against Expansion Toronto Tempo,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Dream Notches First-Ever Win Against Expansion Toronto Tempo What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Atlanta Dream,wnba::atlanta dream,1,1,Primary,No,No,No,,Dream Notches First-Ever Win Against Expansion Toronto Tempo Atlanta Dream | WNBA
v11_final,Maybe Post,71,8,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.","Record or milestone. Still usable this week. Strong secondary sport: Track & Field. Source quality 10/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",3,35,10,10,13,0,Star Watch,Star-driven engagement,Track & Field,Record / Milestone,NCAA.com,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record,2026-06-12T15:14:55+00:00,117.4,https://news.google.com/rss/articles/CBMi0AFBVV95cUxObnBtV1YxcUxLd1F0dlhTUm90TERMcDF4VVdFWndwcE5KU1hlWnEzbTI1SndxdUxpX2hHNHk3b3otZ2Vvb1ZuTHJoX1lXaXZzb3l4OWE3TkxTcjh5T2xTbDdma3BDRk0ycGF1dG42cmlLckRJVnVST2pqYWRhSm5uOERMMVhhQThqMnpubkhQc3hVZngzRFlZVTN3aXgtX0d0bG9GMTMyMEVRSlZfR0lvZFF1X2lLeG5PdWM3SEdmOTNXbEFzUTQtSmx3OHN2VUY0?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #TrackAndField,Sha'Carri Richardson,track & field::sha'carri richardson,1,3,Primary,No,No,No,,Georgia's Adaejah Hodge breaks Sha'Carri Richardson's 100 meter NCAA record NCAA.com
v11_final,Skip,71,8,6,Other,Yes,Passed: clear women's sports signal.,Use when convenient,Needs verification and score is not high enough.,Record or milestone. Fresh under 12 hours. Core brand sport: WNBA. Source quality 6/10. Engagement: high-interest keyword. Penalties: no major penalties.,12,35,14,2,8,0,Daily News,Daily news,WNBA,Record / Milestone,Dallas Wings,Wings and Valkyries Battle for First Time in 2026 Wednesday Night,2026-06-17T01:12:36+00:00,11.4,https://news.google.com/rss/articles/CBMimAFBVV95cUxPZFZpd2kwMVFDZTZRZnRDVmp2SjUtU3M5X2VjaU82eldVRTFQUnAtb1RMS1hHYmZ3RDMxQVEzR1pnTnpuV1NUSk5qZUJNcmpXdDlmQ2tmM3I2MHppZ1FOZzRvWWVuNzRXaU1FZDFzZHJFejNOVGpzVVhLQUpvV3U5VmhNYnVsdjRFOERfZ3N3R3BpcHNfYkpzbw?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Wings and Valkyries Battle for First Time in 2026 Wednesday Night,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Wings and Valkyries Battle for First Time in 2026 Wednesday Night What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Dallas Wings,wnba::dallas wings,1,8,Primary,Yes,No,No,,Wings and Valkyries Battle for First Time in 2026 Wednesday Night Dallas Wings
v11_final,Maybe Post,70,7,9,Wire / Mainstream,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.","Confirmed breaking or transaction story. Fresh under 24 hours. Core brand sport: WNBA. Source quality 9/10. Engagement: major athlete, high-interest keyword. Penalties: no major penalties.",8,26,14,10,12,0,Star Watch,Star-driven engagement,WNBA,Breaking / Transaction,The Athletic,The Liberty did it first. Plus: Olivia Miles and A’ja Wilson trade blows,2026-06-16T18:31:07+00:00,18.1,https://sports.yahoo.com/articles/liberty-did-first-plus-olivia-183107755.html,Story post,The Liberty did it first. Plus: Olivia Miles and A’ja Wilson trade blows,The Liberty did it first. Plus: Olivia Miles and A’ja Wilson trade blows,Slide 1: headline | Slide 2: context | Slide 3: why it matters | Slide 4: audience question,Quick hit: The Liberty did it first. Plus: Olivia Miles and A’ja Wilson trade blows,"This is a useful update, but it should be weighed against stronger stories.",The Liberty did it first. Plus: Olivia Miles and A’ja Wilson trade blows What should we cover next?,"Use a simple WNBA news card with headline, context, and one engagement question.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,A'Ja Wilson,wnba::aja_wilson,1,5,Primary,No,No,Yes,"Athletic - Women's College, Athletic - Women's Basketball, The Athletic","No Offseason Newsletter 🏀 | This is The Athletic’s women’s basketball newsletter. Sign up here to receive No Offseason directly in your inbox. Welcome back to No Offseason. The Knicks are champions; will the Liberty follow suit (after having already done it first, technically)? 📍 New York, Neeeeewww Yorrrrkkkkk 😬 This Flagrant 2 foul 🎧 Developmental player chat Let’s get to it. Concrete Jungle: It’s a New York thing The New York Knicks championship title meant a lot to all of New York City, incl"
v11_final,Maybe Post,69,7,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Post within 2 hours if still fresh,"Strong candidate, but not mandatory.",Championship or major result. Aging under 48 hours. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,2,40,10,4,13,0,Tonight / Game Coverage,Game coverage,Tennis,Game Recap / Result,WTA Tennis,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan",2026-06-15T13:32:28+00:00,47.1,https://news.google.com/rss/articles/CBMitwFBVV95cUxPbXUtY0FsX1VUd3JSQUFoTV9oQm1UX3RjMFdwREVZaVdsb2lVUmZWSmc1VmMwVm5XMU5MU3FWbm5xU2lEbDYzN09STDJyYmdzejhPR2cySW9GcHJqMF80QklwcHVRUXltUVBEZUFlem9LR1kxYmVFZWRvS2JjTHA3SnhQTlcyMWtCbnNNUW1qYmNmVEtheG5Ma0VpbndhZlQxOHJRdS1DQ3ppSy12OElNeTV2bE9BODA?oc=5,Story post,Here is the quick version of what happened and why it matters.,"Quick recap: Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan",Slide 1: result | Slide 2: top performer | Slide 3: turning point | Slide 4: what is next,"What happened, who stood out, and why it matters for Tennis fans.",This is timely Tennis coverage with a result fans may want explained quickly.,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan Here is the quick breakdown and why it matters.","Use a quick recap carousel with final result, top performer, and next game.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,,tennis::gauff_wins_career_wta_1000_title_ends_pegula's,1,1,Primary,No,No,Yes,,"Gauff wins third career WTA 1000 title, ends Pegula’s impressive run in Wuhan WTA Tennis"
v11_final,Maybe Post,69,7,10,Official League / Governing Body,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Recent under 72 hours. Strong secondary sport: Tennis. Source quality 10/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,35,10,4,13,0,Daily News,Daily news,Tennis,Record / Milestone,WTA Tennis,"Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin",2026-06-15T11:29:44+00:00,49.2,https://news.google.com/rss/articles/CBMitAFBVV95cUxQWGJjWFAyODY2S2hhWUtCMWdGRUxfWlI1TDdtTEtiWlBqQllYUUlycEZQX1Y4VXI4V0dQLThHRFZjZFBRcEFrM3FkYWdTcXg2OWdteTRLeFZHSnV5SG11NFEyNzdxXzFHZ0txRDJpTGNzZUVuTHV0aFJNRWNxREJhZmF2alA5TXlVb0tKd0ZxLUJzY2JPRzBmdXhCeXZfcVJEMlVRSHJvMDhNOEVmdVJXQWVTZ0Q?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,"Milestone watch: Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin",Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,"Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin What should we cover next?","Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WTA #Tennis,,tennis::mercedes_benz_wta_launch_ever_star_shaped_court,1,1,Primary,No,No,No,,"Mercedes-Benz, WTA launch first-ever star-shaped court in Berlin WTA Tennis"
v11_final,Maybe Post,68,7,8,Specialty Women's Sports,Yes,Passed: clear women's sports signal.,Use when convenient,"Strong candidate, but not mandatory.",Record or milestone. Recent under 72 hours. Core brand sport: WNBA. Source quality 8/10. Engagement: high-interest keyword. Penalties: no major penalties.,7,35,14,2,10,0,Daily News,Daily news,WNBA,Record / Milestone,Swish Appeal,Why Brittney Sykes should be the Toronto Tempo’s first-ever WNBA All-Star,2026-06-16T12:00:00+00:00,24.7,https://news.google.com/rss/articles/CBMi7gFBVV95cUxNZHhKTnpERkdnSE9zM3dJM2pOZGVNanE5MmpGT0hJWEc4UzduVFNBRUswaTFaTHR4ejNmcVdINlljeHVrWDIwRFEwT2pQTThPT19wNWFaTm54cS12cjgxYURKc3Y3dW9zaERfRGpHMlhqV1VuVERYWXBqcnFqVHdUNTI3NVBubnk2Y2p2TFBmT25NTGNMWVBWZjNES1k1bGsyRHUteTFzUzdXa1Fua1BvSzU5Tkp3MXp6U09ZcUg0Rm5oMTVDMlJrS0lDTWp2TTRaY1VKWEU4REZvaVhxUmlNQ2hWd0l0aUdoYkRMVHh3?oc=5,Story post,This is the kind of milestone that shows where the game is headed.,Milestone watch: Why Brittney Sykes should be the Toronto Tempo’s first-ever WNBA All-Star,Slide 1: milestone | Slide 2: context | Slide 3: why it matters | Slide 4: what comes next,A milestone worth putting into context.,Records and milestones are proof points for the rise of women's sports.,Why Brittney Sykes should be the Toronto Tempo’s first-ever WNBA All-Star What should we cover next?,"Use a milestone carousel with the record, context, and why it matters.",#WomensSports #HerSportsDaily #SportsNews #WNBA #WomensBasketball,Toronto Tempo,wnba::toronto tempo,1,1,Primary,No,No,No,,Why Brittney Sykes should be the Toronto Tempo’s first-ever WNBA All-Star Swish Appeal
