entity_type,entity_id,source_kind,source_url,source_domain,source_tier,manual_review_status,paid_source,download_allowed,approval_status,notes
league,pwhl,league_home,https://www.thepwhl.com/en/,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only league source candidate; no automatic fetch
league,pwhl,teams_index,https://www.thepwhl.com/en/,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team list source candidate; no automatic fetch
league,pwhl,players_index,https://www.thepwhl.com/en/stats/player-stats,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete candidate source; no automatic fetch
team,boston_fleet,team_home,https://www.thepwhl.com/en/teams/boston-fleet,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,boston_fleet,roster,https://www.thepwhl.com/en/teams/boston-fleet/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,boston_fleet,logo_review_source,https://www.thepwhl.com/en/teams/boston-fleet,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,detroit,team_home,https://www.thepwhl.com/en/teams/detroit,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,detroit,roster,https://www.thepwhl.com/en/teams/detroit/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,detroit,logo_review_source,https://www.thepwhl.com/en/teams/detroit,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,hamilton,team_home,https://www.thepwhl.com/en/teams/hamilton,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,hamilton,roster,https://www.thepwhl.com/en/teams/hamilton/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,hamilton,logo_review_source,https://www.thepwhl.com/en/teams/hamilton,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,las_vegas,team_home,https://www.thepwhl.com/en/teams/las-vegas,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,las_vegas,roster,https://www.thepwhl.com/en/teams/las-vegas/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,las_vegas,logo_review_source,https://www.thepwhl.com/en/teams/las-vegas,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,minnesota_frost,team_home,https://www.thepwhl.com/en/teams/minnesota-frost,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,minnesota_frost,roster,https://www.thepwhl.com/en/teams/minnesota-frost/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,minnesota_frost,logo_review_source,https://www.thepwhl.com/en/teams/minnesota-frost,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,montreal_victoire,team_home,https://www.thepwhl.com/en/teams/montreal-victoire,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,montreal_victoire,roster,https://www.thepwhl.com/en/teams/montreal-victoire/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,montreal_victoire,logo_review_source,https://www.thepwhl.com/en/teams/montreal-victoire,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,new_york_sirens,team_home,https://www.thepwhl.com/en/teams/new-york-sirens,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,new_york_sirens,roster,https://www.thepwhl.com/en/teams/new-york-sirens/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,new_york_sirens,logo_review_source,https://www.thepwhl.com/en/teams/new-york-sirens,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,ottawa_charge,team_home,https://www.thepwhl.com/en/teams/ottawa-charge,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,ottawa_charge,roster,https://www.thepwhl.com/en/teams/ottawa-charge/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,ottawa_charge,logo_review_source,https://www.thepwhl.com/en/teams/ottawa-charge,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,san_jose,team_home,https://www.thepwhl.com/en/teams/san-jose,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,san_jose,roster,https://www.thepwhl.com/en/teams/san-jose/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,san_jose,logo_review_source,https://www.thepwhl.com/en/teams/san-jose,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,seattle_torrent,team_home,https://www.thepwhl.com/en/teams/seattle-torrent,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,seattle_torrent,roster,https://www.thepwhl.com/en/teams/seattle-torrent/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,seattle_torrent,logo_review_source,https://www.thepwhl.com/en/teams/seattle-torrent,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,toronto_sceptres,team_home,https://www.thepwhl.com/en/teams/toronto-sceptres,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,toronto_sceptres,roster,https://www.thepwhl.com/en/teams/toronto-sceptres/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,toronto_sceptres,logo_review_source,https://www.thepwhl.com/en/teams/toronto-sceptres,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
team,vancouver_goldeneyes,team_home,https://www.thepwhl.com/en/teams/vancouver-goldeneyes,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only team identity source candidate; no automatic fetch
team,vancouver_goldeneyes,roster,https://www.thepwhl.com/en/teams/vancouver-goldeneyes/roster,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,review-only athlete layer source candidate; operator verifies before adding players
team,vancouver_goldeneyes,logo_review_source,https://www.thepwhl.com/en/teams/vancouver-goldeneyes,www.thepwhl.com,official_candidate,review_required,false,false,not_approved,operator may use page for visual logo evidence; no asset download by script
