event_id,league_label,matchup,game_state,winner,final_score,performer_rank,player_name,team,statline,source
401856990,WNBA,Washington Mystics at New York Liberty,Final,New York Liberty,Washington Mystics 64 - New York Liberty 86,1,Breanna Stewart,New York Liberty,"PTS 14, REB 12, AST 1, BLK 7, FG 5-12",WNBA
401856991,WNBA,Atlanta Dream at Toronto Tempo,Final,Atlanta Dream,Atlanta Dream 102 - Toronto Tempo 77,1,Rhyne Howard,Atlanta Dream,"PTS 24, REB 6, AST 2, STL 1, BLK 3",WNBA
401856990,WNBA,Washington Mystics at New York Liberty,Final,New York Liberty,Washington Mystics 64 - New York Liberty 86,2,Jonquel Jones,New York Liberty,"PTS 20, REB 4, AST 1, STL 3, BLK 2",WNBA
401856991,WNBA,Atlanta Dream at Toronto Tempo,Final,Atlanta Dream,Atlanta Dream 102 - Toronto Tempo 77,2,Allisha Gray,Atlanta Dream,"PTS 26, REB 3, AST 7, STL 1, FG 8-14",WNBA
401856990,WNBA,Washington Mystics at New York Liberty,Final,New York Liberty,Washington Mystics 64 - New York Liberty 86,3,Michaela Onyenwere,Washington Mystics,"PTS 17, REB 4, AST 1, BLK 1, FG 7-10",WNBA
401856991,WNBA,Atlanta Dream at Toronto Tempo,Final,Atlanta Dream,Atlanta Dream 102 - Toronto Tempo 77,3,Angel Reese,Atlanta Dream,"PTS 15, REB 17, AST 1, STL 1, BLK 1",WNBA
401856990,WNBA,Washington Mystics at New York Liberty,Final,New York Liberty,Washington Mystics 64 - New York Liberty 86,4,Shakira Austin,Washington Mystics,"PTS 8, REB 6, AST 4, BLK 1, FG 3-12",WNBA
401856991,WNBA,Atlanta Dream at Toronto Tempo,Final,Atlanta Dream,Atlanta Dream 102 - Toronto Tempo 77,4,Julie Allemand,Toronto Tempo,"PTS 13, REB 3, AST 6, STL 2, BLK 2",WNBA
401856990,WNBA,Washington Mystics at New York Liberty,Final,New York Liberty,Washington Mystics 64 - New York Liberty 86,5,Sonia Citron,Washington Mystics,"PTS 12, REB 3, AST 2, FG 3-9, 3PT 1-5",WNBA
401856991,WNBA,Atlanta Dream at Toronto Tempo,Final,Atlanta Dream,Atlanta Dream 102 - Toronto Tempo 77,5,Isabelle Harrison,Toronto Tempo,"PTS 17, REB 3, STL 1, BLK 2, FG 6-11",WNBA
401856992,WNBA,Las Vegas Aces at Dallas Wings,Upcoming,Dallas Wings,Las Vegas Aces 53 - Dallas Wings 74,1,Jessica Shepard,Dallas Wings,"PTS 14, REB 12, AST 7, STL 2, FG 4-6",WNBA
401856993,WNBA,Portland Fire at Minnesota Lynx,Upcoming,Minnesota Lynx,Portland Fire 57 - Minnesota Lynx 82,1,Nia Coffey,Minnesota Lynx,"PTS 15, REB 5, AST 4, STL 3, BLK 2",WNBA
401856992,WNBA,Las Vegas Aces at Dallas Wings,Upcoming,Dallas Wings,Las Vegas Aces 53 - Dallas Wings 74,2,Arike Ogunbowale,Dallas Wings,"PTS 19, REB 2, AST 6, STL 1, FG 5-12",WNBA
401856993,WNBA,Portland Fire at Minnesota Lynx,Upcoming,Minnesota Lynx,Portland Fire 57 - Minnesota Lynx 82,2,Natasha Howard,Minnesota Lynx,"PTS 16, REB 5, AST 1, STL 2, FG 5-9",WNBA
401856992,WNBA,Las Vegas Aces at Dallas Wings,Upcoming,Dallas Wings,Las Vegas Aces 53 - Dallas Wings 74,3,A'ja Wilson,Las Vegas Aces,"PTS 18, REB 5, AST 2, STL 1, FG 8-15",WNBA
401856993,WNBA,Portland Fire at Minnesota Lynx,Upcoming,Minnesota Lynx,Portland Fire 57 - Minnesota Lynx 82,3,Kayla McBride,Minnesota Lynx,"PTS 14, REB 6, AST 2, STL 1, FG 5-14",WNBA
401856992,WNBA,Las Vegas Aces at Dallas Wings,Upcoming,Dallas Wings,Las Vegas Aces 53 - Dallas Wings 74,4,Paige Bueckers,Dallas Wings,"PTS 10, REB 5, AST 7, STL 1, FG 4-11",WNBA
401856993,WNBA,Portland Fire at Minnesota Lynx,Upcoming,Minnesota Lynx,Portland Fire 57 - Minnesota Lynx 82,4,Olivia Miles,Minnesota Lynx,"PTS 10, REB 3, AST 5, STL 3, FG 5-7",WNBA
401856992,WNBA,Las Vegas Aces at Dallas Wings,Upcoming,Dallas Wings,Las Vegas Aces 53 - Dallas Wings 74,5,Jewell Loyd,Las Vegas Aces,"PTS 17, REB 2, FG 6-8, 3PT 5-5",WNBA
401856993,WNBA,Portland Fire at Minnesota Lynx,Upcoming,Minnesota Lynx,Portland Fire 57 - Minnesota Lynx 82,5,Courtney Williams,Minnesota Lynx,"PTS 13, REB 5, AST 4, FG 6-9, 3PT 1-2",WNBA
